Filename,Tobj,Obj,HIP_name,Thorium1,Thorium2,Haolgen1,Halogen2,Date,RA,DEC,SNR,Filesize,Md5
raxv.200.fits,HIP70956,HIP70956,HIP70956,Off,Off,Off,Off,2017-06-03T06:06:48.40,14:30:46.3, -8:38:50.0,35.853916,1477440,f8856ab857a2d36b28dc8e0a23a9a146
raxv.202.fits,HIP70956,HIP70956,HIP70956,Off,Off,Off,Off,2017-06-03T06:22:17.20,14:30:46.3, -8:38:50.0,30.980556,1477440,c18aef83ce82c08072b47e56f2f31dc2
raxv.203.fits,HIP65859,HIP65859,HIP65859,Off,Off,Off,Off,2017-06-03T06:30:09.63,13:30:01.0, 10:22:20.0,41.704227,1477440,2959007d9b9dc01f43a008acc44f7784
raxv.204.fits,HIP65859,HIP65859,HIP65859,Off,Off,Off,Off,2017-06-03T06:37:54.02,13:30:01.0, 10:22:20.0,43.97896,1477440,edbdfb7003bdaf3ac61a0ece73f9256e
raxv.208.fits,HIP69562,HIP69562,HIP69562,Off,Off,Off,Off,2017-06-03T07:09:38.87,14:14:21.1,-15:21:24.0,14.2054615,1477440,6c89689cf635fbbc4b51f97ddd1b842c
raxv.209.fits,HIP72622,HIP72622,HIP72622,Off,Off,Off,Off,2017-06-03T07:11:27.19,14:50:52.5,-16:02:31.0,133.18501,1477440,0031b9813fd6f0c6680c796ff7b939f0
raxv.210.fits,HIP72622,HIP72622,HIP72622,Off,Off,Off,Off,2017-06-03T07:12:51.82,14:50:52.5,-16:02:31.0,144.80817,1477440,0e7c53b4dc1aea42dd5d72155c5f6504
raxv.211.fits,HIP72622,HIP72622,HIP72622,Off,Off,Off,Off,2017-06-03T07:14:11.32,14:50:52.5,-16:02:31.0,145.28967,1477440,3b5cbb213b2d294e5e64519d9c7fb52c
raxv.224.fits,HIP96441,HIP96441,HIP96441,Off,Off,Off,Off,2017-06-03T10:59:09.11,19:36:26.5, 50:13:20.0,168.07283,1477440,37c3dfdbbd17add8419b22a202e4cf6f
raxw.242.fits,KIC8462852t,KIC8462852t,None,Off,Off,Off,Off,2017-06-05T09:39:07.65,20:06:15.5, 44:27:24.6,20.160437,1477440,04fe0e10d72db415cc686088a48db5a4
raxw.254.fits,GJ860B,GJ860B,None,Off,Off,Off,Off,2017-06-05T10:53:16.54,22:27:57.8, 57:41:37.0,36.395515,1477440,178a9a464e49bdffc3532f0c6fe679bd
raxw.255.fits,GJ860B,GJ860B,None,Off,Off,Off,Off,2017-06-05T11:01:00.90,22:27:57.8, 57:41:37.0,36.595295,1477440,2dacd64f59041f785091810e936b1299
raxw.256.fits,GJ860B,GJ860B,None,Off,Off,Off,Off,2017-06-05T11:08:45.25,22:27:57.8, 57:41:37.0,36.160496,1477440,e05bc052a12363b32c3f0b657f6a8ede
raxx.209.fits,HIP65714,HIP65714,HIP65714,Off,Off,Off,Off,2017-06-07T05:56:46.94,13:28:21.2, -2:21:44.0,17.451311,1477440,783b5464f28627ca6b9ecf93a04725cc
raxx.237.fits,KIC8462852t,KIC8462852t,None,Off,Off,Off,Off,2017-06-07T08:41:55.75,20:06:15.5, 44:27:24.6,22.386377,1477440,0f51a9608a989625823cae29326b9a8f
raxx.239.fits,KIC8462852t,KIC8462852t,None,Off,Off,Off,Off,2017-06-07T09:03:25.84,20:06:15.5, 44:27:24.6,22.020401,1477440,ab1ff181bf5c3dc761ddbb19f2c95f5e
rayc.223.fits,KIC8462852t,KIC8462852t,None,Off,Off,Off,Off,2017-06-13T06:56:46.30,20:06:15.5, 44:27:24.6,19.320162,1477440,fa4b42fa37bbf18c7b450cf4b6b7725f
rayf.225.fits,KIC8462852t,KIC8462852t,None,Off,Off,Off,Off,2017-06-17T09:45:47.47,20:06:15.5, 44:27:24.6,21.518467,1477440,ef44a5c8908bd3d8b337dcaeeb6928cb
rayf.226.fits,KIC8462852t,KIC8462852t,None,Off,Off,Off,Off,2017-06-17T09:56:31.93,20:06:15.5, 44:27:24.6,21.124844,1477440,c278ea017ffaf6c76fb3e3cd6d780549
rayj.246.fits,KIC8462852t,KIC8462852t,None,Off,Off,Off,Off,2017-06-26T09:40:02.36,20:06:15.5, 44:27:24.6,21.469938,1477440,ea7a8904ccecdbc9ab944d563d7863a5
rayj.247.fits,KIC8462852t,KIC8462852t,None,Off,Off,Off,Off,2017-06-26T09:50:46.71,20:06:15.5, 44:27:24.6,21.502378,1477440,2da6cfc92a9bc4ab49d9e16d63ce96b0
rayj.248.fits,KIC8462852t,KIC8462852t,None,Off,Off,Off,Off,2017-06-26T10:01:31.08,20:06:15.5, 44:27:24.6,21.691893,1477440,4e0ff69ab39bfaef584dc84cf1bfdeda
rayk.242.fits,KIC8462852t,KIC8462852t,None,Off,Off,Off,Off,2017-06-27T09:57:03.77,20:06:15.5, 44:27:24.6,21.294817,1477440,932aa8359e3b2fb840e3b5d76319e8a5
rayk.243.fits,KIC8462852t,KIC8462852t,None,Off,Off,Off,Off,2017-06-27T10:07:49.72,20:06:15.5, 44:27:24.6,22.180666,1477440,cad004a3b0ec9fca90fc046fb4f5c16e
rayk.244.fits,KIC8462852t,KIC8462852t,None,Off,Off,Off,Off,2017-06-27T10:18:34.07,20:06:15.5, 44:27:24.6,21.801874,1477440,f50fd4c2de34a1f7567a50929a4c3fb9
rayl.222.fits,HIP66675,HIP66675,HIP66675,Off,Off,Off,Off,2017-06-29T06:46:41.17,13:40:06.7, -4:11:02.0,46.05714,1477440,50f475509e00c729c5f3b29a46a5e243
rayl.253.fits,KIC8462852t,KIC8462852t,None,Off,Off,Off,Off,2017-06-29T10:01:33.93,20:06:15.5, 44:27:24.6,22.420485,1477440,c18f57b5e8f9578b2aaa184d43d8b019
rayl.254.fits,KIC8462852t,KIC8462852t,None,Off,Off,Off,Off,2017-06-29T10:12:18.29,20:06:15.5, 44:27:24.6,22.266693,1477440,7e7dee05bd3218b4fefebf0bd4504392
rayl.255.fits,KIC8462852t,KIC8462852t,None,Off,Off,Off,Off,2017-06-29T10:23:03.94,20:06:15.5, 44:27:24.6,22.028664,1477440,4f220d1d48845cbf3a28a2b05fbd8931
rayl.261.fits,HIP1803,HIP1803,HIP1803,Off,Off,Off,Off,2017-06-29T11:27:08.43, 0:22:51.8,-12:12:34.0,157.64719,1477440,7896b577cdc70cd75c094f16c61f8668
raym.224.fits,HIP66781,HIP66781,HIP66781,Off,Off,Off,Off,2017-07-03T06:39:24.13,13:41:13.3, 56:43:38.0,109.9921,1477440,58cce22088c3333592b645f763d9a0af
raym.225.fits,HIP66781,HIP66781,HIP66781,Off,Off,Off,Off,2017-07-03T06:43:59.35,13:41:13.3, 56:43:38.0,74.06424,1477440,54eb2f34ab1c25078337a851165a00a8
raym.250.fits,KIC8462852t,KIC8462852t,None,Off,Off,Off,Off,2017-07-03T09:55:54.11,20:06:15.5, 44:27:24.6,8.849811,1477440,99756b0acbe39e0741240350ccc7f3aa
rayn.216.fits,HIP66886,HIP66886,HIP66886,Off,Off,Off,Off,2017-07-06T06:48:37.70,13:42:25.7, -1:41:13.0,45.85568,1477440,1af99fa26624254cce8ec01df90363aa
rayo.244.fits,KIC8462852t,KIC8462852t,None,Off,Off,Off,Off,2017-07-07T09:23:42.24,20:06:15.5, 44:27:24.6,20.998955,1477440,69f9975a598ac098e86a6244a9452072
rayo.245.fits,KIC8462852t,KIC8462852t,None,Off,Off,Off,Off,2017-07-07T09:34:26.71,20:06:15.5, 44:27:24.6,20.980831,1477440,51bcf6462f73d2ab33ba66a05c127b56
rayq.112.fits,KIC8462852t,KIC8462852t,None,Off,Off,Off,Off,2017-07-11T08:17:55.47,20:06:15.5, 44:27:24.6,22.76205,1477440,a50cff5238fcedb83ffc0969adc33200
rayr.209.fits,HIP79607,HIP79607,HIP79607,Off,Off,Off,Off,2017-07-14T04:57:20.36,16:14:40.5, 33:51:29.0,148.19965,1477440,ae475934e680f7f722ca3ba07aea7e33
rayr.215.fits,HIP88771,HIP88771,HIP88771,Off,Off,Off,Off,2017-07-14T06:31:31.48,18:07:20.9,  9:33:51.0,128.60541,1477440,9285f31767d4e645271bc8d952babeca
rayr.216.fits,HIP88771,HIP88771,HIP88771,Off,Off,Off,Off,2017-07-14T06:32:54.24,18:07:20.9,  9:33:51.0,128.08119,1477440,9f7b0717cd580a6366e75d21fe06e687
rayr.217.fits,HIP88601,HIP88601,HIP88601,Off,Off,Off,Off,2017-07-14T06:34:28.24,18:05:27.4,  2:29:44.0,116.021774,1477440,1b0aa9a5a765bbcf62954ec5753588de
rayr.218.fits,HIP88601,HIP88601,HIP88601,Off,Off,Off,Off,2017-07-14T06:36:00.24,18:05:27.4,  2:29:44.0,115.301346,1477440,9293d1601838cb1d07e6e7597144e841
rayr.219.fits,HIP88601,HIP88601,HIP88601,Off,Off,Off,Off,2017-07-14T06:37:31.25,18:05:27.4,  2:29:44.0,110.7868,1477440,c7f20a618363bc39e5734a08aabfcbc8
rayr.221.fits,KIC8462852t,KIC8462852t,None,Off,Off,Off,Off,2017-07-14T07:01:28.58,20:06:15.5, 44:27:24.6,18.123331,1477440,6a8f4cab19294ff237c4ae16d82cff91
rayr.224.fits,HIP100064,HIP100064,HIP100064,Off,Off,Off,Off,2017-07-14T07:24:51.97,20:18:03.3,-12:32:41.0,150.1326,1477440,0def9617f07b79eeaddf4e583e024a42
rayr.227.fits,HIP99655,HIP99655,HIP99655,Off,Off,Off,Off,2017-07-14T07:29:25.21,20:13:23.9, 56:34:05.0,131.98834,1477440,b95cd7885519683d77977291ed31056d
rayr.228.fits,HIP99655,HIP99655,HIP99655,Off,Off,Off,Off,2017-07-14T07:30:51.08,20:13:23.9, 56:34:05.0,126.79982,1477440,85368dc170d2c2283aa223614ebc91e6
rayr.233.fits,HIP99770,HIP99770,HIP99770,Off,Off,Off,Off,2017-07-14T07:48:27.34,20:14:32.1, 36:48:23.0,110.87592,1477440,904143cdc2a5c5bfb52b85d268642fc2
rayr.239.fits,HIP79119,HIP79119,HIP79119,Off,Off,Off,Off,2017-07-14T09:32:26.11,16:08:58.2, 36:29:32.0,128.3376,1477440,d9df310cb30deaf47d558231608162cc
rayr.241.fits,HIP79119,HIP79119,HIP79119,Off,Off,Off,Off,2017-07-14T09:35:14.77,16:08:58.2, 36:29:32.0,132.8653,1477440,4c8e29e1d172432f7fd152dfb126a3ca
rayr.242.fits,HIP80331,HIP80331,HIP80331,Off,Off,Off,Off,2017-07-14T09:39:31.14,16:23:59.4, 61:30:52.0,176.91502,1477440,fa0bfe0cb2b006ab721c613002a055c3
rayr.243.fits,HIP80331,HIP80331,HIP80331,Off,Off,Off,Off,2017-07-14T09:40:27.47,16:23:59.4, 61:30:52.0,187.77777,1477440,e1574b535d13e90b3414c75f8b008801
rayr.247.fits,HIP88684,HIP88684,HIP88684,Off,Off,Off,Off,2017-07-14T09:54:20.64,18:06:15.3, -4:45:04.0,165.5413,1477440,c2471046361a189f8ef27a80abfca94d
rays.194.fits,HIP79137,HIP79137,HIP79137,Off,Off,Off,Off,2017-07-16T06:05:37.88,16:09:11.4,  6:22:31.0,146.8386,1477440,380583ee90a674bcf1f816a4fe4d1680
rays.195.fits,HIP79137,HIP79137,HIP79137,Off,Off,Off,Off,2017-07-16T06:10:21.93,16:09:11.4,  6:22:31.0,158.43134,1477440,afd1dd1495baa90d47cfc2730920d795
rays.196.fits,HIP79137,HIP79137,HIP79137,Off,Off,Off,Off,2017-07-16T06:14:33.17,16:09:11.4,  6:22:31.0,163.62613,1477440,ee27a3753020046288b5c3edab04a7f1
rays.208.fits,HIP101027,HIP101027,HIP101027,Off,Off,Off,Off,2017-07-16T07:19:51.30,20:28:51.5,-17:48:49.0,171.51062,1477440,135b3317bc55f4c701751175935489fd
rays.211.fits,HIP101027,HIP101027,HIP101027,Off,Off,Off,Off,2017-07-16T08:33:36.81,20:28:51.5,-17:48:49.0,171.48862,1477440,78f4d1299a9b403d6599027ec8a3d2b5
rays.212.fits,HIP101027,HIP101027,HIP101027,Off,Off,Off,Off,2017-07-16T08:37:27.94,20:28:51.5,-17:48:49.0,171.03383,1477440,a5a7fb79262f8344ba49e057aae613fb
rayv.285.fits,HIP79882,HIP79882,HIP79882,Off,Off,Off,Off,2017-07-20T04:45:39.79,16:18:19.3, -4:41:32.0,175.95282,1477440,4238865f10c435d0e09b45af03b98c27
rayv.292.fits,KIC8462852t,KIC8462852t,None,Off,Off,Off,Off,2017-07-20T07:23:55.85,20:06:15.5, 44:27:24.6,21.495012,1477440,3c333ea94f23ce7c97ae9d0f2b7cdc79
rayv.293.fits,KIC8462852t,KIC8462852t,None,Off,Off,Off,Off,2017-07-20T07:34:40.27,20:06:15.5, 44:27:24.6,21.29341,1477440,acf13e78cfd857586763ba0a2a6da0fc
rayv.294.fits,KIC8462852t,KIC8462852t,None,Off,Off,Off,Off,2017-07-20T07:45:24.74,20:06:15.5, 44:27:24.6,21.358109,1477440,814ed3006e09de9985e7a7c8b01aff35
rayy.198.fits,HIP79822,HIP79822,HIP79822,Off,Off,Off,Off,2017-07-25T05:40:21.36,16:17:29.8, 75:45:23.0,128.5619,1477440,7625ebc46b740945426c8d44ad70f96e
rayy.199.fits,HIP81833,HIP81833,HIP81833,Off,Off,Off,Off,2017-07-25T05:41:51.04,16:42:53.8, 38:55:18.0,158.38881,1477440,16f631996fe09a02facb8417770f80c8
rayy.200.fits,HIP81833,HIP81833,HIP81833,Off,Off,Off,Off,2017-07-25T05:42:49.87,16:42:53.8, 38:55:18.0,160.29314,1477440,46a14105c60c69ff4536bfb6b318a516
rayy.201.fits,HIP81833,HIP81833,HIP81833,Off,Off,Off,Off,2017-07-25T05:43:49.06,16:42:53.8, 38:55:18.0,160.89342,1477440,d5a321c53443d49eaee8a5b3d93ede70
raza.156.fits,HIP80179,HIP80179,HIP80179,Off,Off,Off,Off,2017-07-27T06:00:36.93,16:22:04.1,  1:01:45.0,127.964096,1477440,9f2d751001eefa05d8cb663be6e52962
raza.158.fits,HIP80179,HIP80179,HIP80179,Off,Off,Off,Off,2017-07-27T06:03:29.73,16:22:04.1,  1:01:45.0,127.842804,1477440,98ba8a869cc91b294995c291d6bc8e07
raza.159.fits,HIP79755,HIP79755,HIP79755,Off,Off,Off,Off,2017-07-27T06:12:33.82,16:16:41.3, 67:14:21.0,81.32965,1477440,00c7a1a27f891006af618c26a3d4e9d7
raza.160.fits,HIP79755,HIP79755,HIP79755,Off,Off,Off,Off,2017-07-27T06:20:18.21,16:16:41.3, 67:14:21.0,82.34725,1477440,7ade36e8043f320c58ed41449ac08b76
raza.170.fits,KIC8462852t,KIC8462852t,None,Off,Off,Off,Off,2017-07-27T07:25:04.04,20:06:15.5, 44:27:24.6,20.302124,1477440,7be0b886188bd77d054d63afbd2978ec
raza.171.fits,KIC8462852t,KIC8462852t,None,Off,Off,Off,Off,2017-07-27T07:35:48.41,20:06:15.5, 44:27:24.6,20.027952,1477440,fea7d77ea9838a8f59adb3b4f0cb3abe
raza.208.fits,HIP82020,HIP82020,HIP82020,Off,Off,Off,Off,2017-07-27T12:05:45.38,16:45:17.8, 56:46:55.0,173.7192,1477440,9af09200f54c9f2da27ba5cb0a9a8219
raza.209.fits,HIP82020,HIP82020,HIP82020,Off,Off,Off,Off,2017-07-27T12:08:45.73,16:45:17.8, 56:46:55.0,164.49472,1477440,f1d493def760e7ff9a11aa64d2f072ae
raza.211.fits,HIP80480,HIP80480,HIP80480,Off,Off,Off,Off,2017-07-27T12:16:05.59,16:25:42.5, 78:57:51.0,166.82573,1477440,2e04aef96bec895e503c1601d30270d9
raza.213.fits,HIP80480,HIP80480,HIP80480,Off,Off,Off,Off,2017-07-27T12:22:57.54,16:25:42.5, 78:57:51.0,171.70372,1477440,085c4fd52640732828f21f06106012c6
razc.210.fits,HIP80725,HIP80725,HIP80725,Off,Off,Off,Off,2017-07-28T04:49:47.00,16:28:52.2, 18:24:56.0,138.05673,1477440,1afdfa7fb932456b2b7cc97969c88083
razc.212.fits,HIP80725,HIP80725,HIP80725,Off,Off,Off,Off,2017-07-28T05:05:15.83,16:28:52.2, 18:24:56.0,136.2042,1477440,5a0d39a41fab05bb7711f6f7ec05fa17
razc.214.fits,HIP79762,HIP79762,HIP79762,Off,Off,Off,Off,2017-07-28T05:22:07.31,16:16:43.9, 67:15:23.0,27.572842,1477440,4299aca86bac5e87e7235c1516cbfdb6
razc.220.fits,HIP91262,HIP91262,HIP91262,Off,Off,Off,Off,2017-07-28T05:45:35.93,18:36:56.6, 38:47:05.0,381.37677,1477440,aad6589588aed30e7439a489899bda7e
razc.222.fits,HIP91430,HIP91430,HIP91430,Off,Off,Off,Off,2017-07-28T05:56:31.74,18:38:44.8,-14:29:35.0,19.620768,1477440,00380d40175ff0609afd311f262f326c
razc.224.fits,HIP91430,HIP91430,HIP91430,Off,Off,Off,Off,2017-07-28T06:12:01.77,18:38:44.8,-14:29:35.0,19.435106,1477440,9b70d2bc2b2ee394878fa32653715cce
razc.229.fits,HIP90626,HIP90626,HIP90626,Off,Off,Off,Off,2017-07-28T06:55:52.49,18:29:32.1,  9:03:44.0,80.84178,1477440,9c9fd970b7d9d5a56b308d4050110020
razc.230.fits,KIC8462852t,KIC8462852t,None,Off,Off,Off,Off,2017-07-28T07:09:37.81,20:06:15.5, 44:27:24.6,21.613276,1477440,6da80f02f867c8c4c53dd15601135736
razc.233.fits,HIP91608,HIP91608,HIP91608,Off,Off,Off,Off,2017-07-28T07:41:39.69,18:40:57.2,-13:22:57.0,27.462048,1477440,dfeaac65063768766c422aedadcae7cc
razc.234.fits,HIP91608,HIP91608,HIP91608,Off,Off,Off,Off,2017-07-28T07:49:24.15,18:40:57.2,-13:22:57.0,27.070799,1477440,95fc89c7d3769fb90927e53a96b363fd
razc.235.fits,HIP91608,HIP91608,HIP91608,Off,Off,Off,Off,2017-07-28T07:57:08.60,18:40:57.2,-13:22:57.0,26.222893,1477440,e5d7975b33240dc006f4ffa144ea50b6
razc.265.fits,HIP1803,HIP1803,HIP1803,Off,Off,Off,Off,2017-07-28T12:08:21.80, 0:22:51.8,-12:12:34.0,148.75269,1477440,c84a9b178708f3bdaaed37001e423659
razd.206.fits,HIP79492,HIP79492,HIP79492,Off,Off,Off,Off,2017-07-30T04:32:00.11,16:13:18.6, 13:31:30.0,109.01886,1477440,8ee823c6029b48295349880ce53b2f97
razd.207.fits,HIP79492,HIP79492,HIP79492,Off,Off,Off,Off,2017-07-30T04:40:18.26,16:13:18.6, 13:31:30.0,111.303474,1477440,ab3f81416b4acc2bfd68f677153dc3d6
razd.208.fits,HIP79492,HIP79492,HIP79492,Off,Off,Off,Off,2017-07-30T04:48:26.21,16:13:18.6, 13:31:30.0,119.54387,1477440,220f78aef130d157f77f5099714b6aee
razd.209.fits,HIP79492,HIP79492,HIP79492,Off,Off,Off,Off,2017-07-30T04:56:41.29,16:13:18.6, 13:31:30.0,120.96229,1477440,1b2f3cc5f660dcfe05da01aca2c57149
razd.222.fits,HIP91217,HIP91217,HIP91217,Off,Off,Off,Off,2017-07-30T05:43:15.37,18:36:27.8,  9:07:18.0,171.01355,1477440,45f5a7566c41dc5ec8cce44f20c995d6
razd.290.fits,HIP19076,HIP19076,HIP19076,Off,Off,Off,Off,2017-07-30T11:18:29.51, 4:05:20.3, 22:00:32.0,154.57835,1477440,b3941299466b6d540fb0247fc1aab63b
razd.293.fits,HIP1803,HIP1803,HIP1803,Off,Off,Off,Off,2017-07-30T11:27:53.86, 0:22:51.8,-12:12:34.0,144.76059,1477440,90e5a8f5b2a951fcb61e97939d4530c1
raze.193.fits,HIP81919,HIP81919,HIP81919,Off,Off,Off,Off,2017-08-01T04:43:14.63,16:43:56.1, 43:28:30.0,89.744705,1477440,aa87d72f121ce8d5d01b3748a90f1d9f
raze.194.fits,HIP81919,HIP81919,HIP81919,Off,Off,Off,Off,2017-08-01T04:50:59.06,16:43:56.1, 43:28:30.0,88.15001,1477440,0e13dca8574a1c5ad93f6e2d9818e929
raze.196.fits,HIP91128,HIP91128,HIP91128,Off,Off,Off,Off,2017-08-01T05:07:03.56,18:35:19.0, 45:44:44.0,42.082756,1477440,862a1aac5d91eb55309f7c9399de116f
raze.197.fits,HIP91128,HIP91128,HIP91128,Off,Off,Off,Off,2017-08-01T05:14:48.08,18:35:19.0, 45:44:44.0,40.382317,1477440,23b69e09096b41297f0eec28af807bd6
raze.199.fits,HIP89560,HIP89560,HIP89560,Off,Off,Off,Off,2017-08-01T05:30:28.64,18:16:31.0, 45:33:33.0,32.945118,1477440,8bd0b3c6a9d28500d86089e629b438ae
raze.202.fits,HIP89825,HIP89825,HIP89825,Off,Off,Off,Off,2017-08-01T05:55:14.95,18:19:50.8, -1:56:18.0,48.296467,1477440,29cf93d34b2dd0f4404738adefc34e1f
raze.205.fits,HIP79702,HIP79702,HIP79702,Off,Off,Off,Off,2017-08-01T06:20:37.16,16:15:57.2,  7:21:17.0,55.509506,1477440,7a56c202e15af8f6062fa3442cc3e1d6
raze.210.fits,HIP90979,HIP90979,HIP90979,Off,Off,Off,Off,2017-08-01T06:59:41.59,18:33:28.5,-11:38:13.0,38.013958,1477440,b3482ed4c7027adbfd27cb1db243cce0
raze.214.fits,KIC8462852t,KIC8462852t,None,Off,Off,Off,Off,2017-08-01T07:39:28.85,20:06:15.5, 44:27:24.6,21.338268,1477440,7741f684e0cce221c32cb8f52b319bca
raze.248.fits,HIP1803,HIP1803,HIP1803,Off,Off,Off,Off,2017-08-01T12:08:27.41, 0:22:51.8,-12:12:34.0,144.0573,1477440,bbe20ebc8c85bd14817548d0acea6027
razg.216.fits,HIP79796,HIP79796,HIP79796,Off,Off,Off,Off,2017-08-06T04:37:07.59,16:17:05.5, 55:16:01.0,43.28528,1477440,cc57329d48b37a52856839fabec52b24
razg.220.fits,HIP90035,HIP90035,HIP90035,Off,Off,Off,Off,2017-08-06T05:04:37.63,18:22:17.3,  1:42:25.0,43.78715,1477440,d1f87089b3ded8f54be120862ce837b0
razg.221.fits,HIP90035,HIP90035,HIP90035,Off,Off,Off,Off,2017-08-06T05:12:22.62,18:22:17.3,  1:42:25.0,43.895473,1477440,eb40704757b9236bd536a7ea1b06145c
razg.225.fits,HIP81348,HIP81348,HIP81348,Off,Off,Off,Off,2017-08-06T06:05:53.36,16:36:49.4, 31:05:41.0,59.723965,1477440,f0aaca154625b5edbb4c60b5927e985c
razg.236.fits,KIC8462852t,KIC8462852t,None,Off,Off,Off,Off,2017-08-06T07:05:25.45,20:06:15.5, 44:27:24.6,22.691614,1477440,a15047792a4668c53dce8d045e73f6e6
razh.216.fits,HIP90959,HIP90959,HIP90959,Off,Off,Off,Off,2017-08-07T05:09:41.79,18:33:17.5, 22:18:43.0,71.49552,1477440,d3090555af59ef1b41bef99d495cf6a0
razh.219.fits,HIP91009,HIP91009,HIP91009,Off,Off,Off,Off,2017-08-07T05:33:47.28,18:33:56.0, 51:43:03.0,98.71658,1477440,46e7f17ddf84cdecd4615a645d9a7adc
razh.220.fits,HIP91009,HIP91009,HIP91009,Off,Off,Off,Off,2017-08-07T05:41:31.69,18:33:56.0, 51:43:03.0,107.25076,1477440,5c138edd1045461523cd292a23dedfc9
razh.227.fits,KIC8462852t,KIC8462852t,None,Off,Off,Off,Off,2017-08-07T06:47:24.87,20:06:15.5, 44:27:24.6,23.366262,1477440,47555258b413ebf9a440edf4cf4f518c
razl.219.fits,KIC8462852t,KIC8462852t,None,Off,Off,Off,Off,2017-08-16T06:28:10.88,20:06:15.5, 44:27:24.6,21.7114,1477440,18e5e4dbf098b8f2095a64fa7ea231cb
razl.248.fits,GJ144,GJ144,None,Off,Off,Off,Off,2017-08-16T12:02:33.52, 3:32:55.8, -9:27:29.7,143.40897,1477440,8d524ecc7678d9d92c5595b4b092c872
razm.212.fits,KIC8462852t,KIC8462852t,None,Off,Off,Off,Off,2017-08-17T04:23:15.25,20:06:15.5, 44:27:24.6,21.340343,1477440,4bc73be127c939f1375c8ebd19f14a8c
razm.268.fits,hip36357,hip36357,None,Off,Off,Off,Off,2017-08-17T12:52:00.65, 7:29:01.8, 31:59:37.8,175.62315,1477440,2342681e35c1bb306754dd578b7a1177
razo.208.fits,KIC8462852t,KIC8462852t,None,Off,Off,Off,Off,2017-08-22T04:19:59.61,20:06:15.5, 44:27:24.6,19.945772,1477440,9c6bb6092e61b615ab76cf26b16bc63c
razp.211.fits,KIC8462852t,KIC8462852t,None,Off,Off,Off,Off,2017-08-25T04:32:34.85,20:06:15.5, 44:27:24.6,22.978216,1477440,e5cdc5b3c704a6989c71a9147170dd79
razp.214.fits,HIP91926,HIP91926,HIP91926,Off,Off,Off,Off,2017-08-25T05:19:16.57,18:44:22.7, 39:36:46.0,123.77989,1477440,b39d019c8d5b4a8e48b9e0ff77e9a3e3
razp.220.fits,HIP92871,HIP92871,HIP92871,Off,Off,Off,Off,2017-08-25T05:48:10.08,18:55:27.5,  8:24:07.0,35.693817,1477440,8b780ccaba1748e2007309520653ea70
razp.221.fits,HIP92871,HIP92871,HIP92871,Off,Off,Off,Off,2017-08-25T05:55:54.61,18:55:27.5,  8:24:07.0,36.835808,1477440,a666e5ae3e771f66cee8b6c88d0c6b71
razp.224.fits,HIP92951,HIP92951,HIP92951,Off,Off,Off,Off,2017-08-25T06:07:06.97,18:56:14.6,  4:12:08.0,119.98859,1477440,e4c9c404c81aaa84cc1552c58be3c997
razp.225.fits,HIP92951,HIP92951,HIP92951,Off,Off,Off,Off,2017-08-25T06:08:36.11,18:56:14.6,  4:12:08.0,120.54698,1477440,ab0efd1a443e17281f5a29d8c2d923d4
razp.226.fits,HIP93101,HIP93101,HIP93101,Off,Off,Off,Off,2017-08-25T06:16:23.81,18:57:59.9,  5:54:09.0,57.411945,1477440,09d3f3291f36128d16eea27e8183e1d7
razp.228.fits,HIP93101,HIP93101,HIP93101,Off,Off,Off,Off,2017-08-25T06:31:52.74,18:57:59.9,  5:54:09.0,55.75678,1477440,3059c9a400384f0949ab4d5937571edd
razq.203.fits,KIC8462852t,KIC8462852t,None,Off,Off,Off,Off,2017-08-26T03:59:10.74,20:06:15.5, 44:27:24.6,18.552914,1477440,5987e90dd08ace0d62ec5752fe2938c0
razq.206.fits,HIP91919,HIP91919,HIP91919,Off,Off,Off,Off,2017-08-26T04:24:44.47,18:44:20.3, 39:40:13.0,117.829895,1477440,710220ab6fe6d31b6756475c84930732
razq.222.fits,HIP92946,HIP92946,HIP92946,Off,Off,Off,Off,2017-08-26T05:17:38.09,18:56:13.2,  4:12:13.0,121.11994,1477440,c6bf380734477146e02bc6f7f05670c3
razq.253.fits,HIP1803,HIP1803,HIP1803,Off,Off,Off,Off,2017-08-26T07:16:17.96, 0:22:51.8,-12:12:34.0,124.88961,1477440,20a46a2afb0071963adb07e50be7e106
razq.278.fits,HIP19076,HIP19076,HIP19076,Off,Off,Off,Off,2017-08-26T08:48:56.32, 4:05:20.3, 22:00:32.0,141.07838,1477440,ebacd6fef2b24f9e59b486efb1fad5bb
razq.285.fits,HIP1803,HIP1803,HIP1803,Off,Off,Off,Off,2017-08-26T09:38:05.33, 0:22:51.8,-12:12:34.0,136.74976,1477440,29a1079ce675b9a5c5901854ef260e0c
razr.247.fits,HIP1803,HIP1803,HIP1803,Off,Off,Off,Off,2017-08-27T07:16:25.60, 0:22:51.8,-12:12:34.0,129.55713,1477440,2f9fb4b0910a8a8cfe8c549f981cff15
razr.280.fits,HIP1803,HIP1803,HIP1803,Off,Off,Off,Off,2017-08-27T09:23:50.55, 0:22:51.8,-12:12:34.0,143.51125,1477440,9bf3e2bfe2b2c486daca4879bc68534f
razr.282.fits,HIP19855,HIP19855,HIP19855,Off,Off,Off,Off,2017-08-27T09:40:38.82, 4:15:25.8,  6:11:58.7,123.65643,1477440,8b695b2233d8768a1101f60c040f610e
