Star_name,Velocity_shift [km/s],X-corr_peak
HIP20901_0,-80.16630006344167,4.288634019880829
HIP114233_1,36.53147850997605,238.24307170656598
HIP14286_0,-20.802647484796054,79.73809998264325
TIC328350926_0,10.147632919437429,65.37395971868314
HIP19205_3,-17.250975962993564,7.964292334494863
HIP95853_22,-74.07772031168034,0.9394885157989278
HIP109378_11,-17.250975962977797,125.46091893467765
HIP80480_1,-54.79721776480366,3.1868942695996503
HIP6748_2,28.413372174343145,16.636022790987635
HIP96258_3,-2.02952658387388,44.53481788894745
HIP86141_13,-23.339555714639012,170.11657950689298
GJ702B_4,-23.339555714706087,133.28002526442992
HIP61099_4,21.31002913075736,147.02284840093583
HIP94346_1,-29.428135466283976,139.67641751943268
HIP77760_14,-43.634821553455545,51.96577525672388
HIP18512_2,-4.059053167763307,178.51132948024247
HIP69824_4,16.236212671053227,141.5996405572875
KIC8462852_100,-57.33412599471178,126.96092203630621
HIP115562_2,-14.714067733155513,370.77694131060156
HIP101955_0,-49.72340130505365,138.7958736846293
HIP9269_4,-30.442898758254174,137.23899175700183
HIP74926_3,83.21058993891015,241.41630295305598
HIP116971_5,-61.39317916242025,0.6030032713471883
HIP116758_7,-16.23621267108463,4.876538267780599
GJ54.1_3,46.171729783373706,2544.9269393010863
HIP2762_2,26.38384559049902,38.68830490884206
HIP85665_0,2.0295265838816534,120.03517688044775
HIP14286_1,-7.103343043585786,79.51999266713692
HIP20901_1,-80.16630006317403,4.316015087514726
HIP80480_2,-73.06295701973951,3.491866621886676
HIP19255_0,4.059053167759481,124.96954857261638
TIC328350926_2,8.62548798149528,774.9557743072279
HIP61099_5,21.31002913075736,147.5286820547382
HIP114233_3,36.53147850992278,205.5736000396737
HIP86141_14,-21.310029130717147,171.6692754261504
HIP6748_3,-13.191922795186674,21.162027934722616
HIP95853_23,-73.57033866571088,0.8215074094993611
GJ702B_5,-23.339555714661536,132.80187751259706
HIP86087_0,-10.147632919418058,123.460472035884
HIP69824_5,16.236212671053227,130.30316113311412
HIP96258_4,1.0147632919408267,45.389139051423136
HIP94346_2,-29.42813546631237,141.66277069925118
HIP9269_5,-51.75292788913089,139.14789369246824
HIP98921_0,-5.581198105670021,107.92067302462821
KIC8462852_101,-31.457662050166604,246.10489698151002
HIP115562_4,-14.206686087171573,120.05564776058458
HIP116758_8,-16.236212671084644,4.859074147219136
GJ54.1_4,46.679111429278024,821.556818925801
HIP116971_6,-62.40794245436109,0.6628047243461945
HIP74926_4,94.37298615031652,166.93292861741588
HIP101955_1,-58.85627093256795,133.68615539275518
HIP20901_2,-24.354319006576908,4.2872887889021305
HIP2762_3,26.891227236416633,26.335763219575494
HIP85665_1,8.118106335518963,121.2425284286424
HIP19255_1,4.059053167763307,126.15764367839324
HIP14286_2,-7.103343043585786,79.1367577678032
HIP60994_0,-8.118106335542315,56.79079489678849
HIP80480_3,-79.6589184173555,3.416618072760677
TIC143350972_0,-6.088579751653796,111.20197738756383
HIP86141_15,-21.31002913075736,167.52974373361954
HIP118310_0,6.088579751633471,231.90037874654718
HIP5110_0,17.250975963035856,172.74657827745443
GJ702B_6,1.0147632919408267,136.30460375127618
HIP96258_5,1.0147632919408267,45.37852099129037
HIP95853_24,-79.15153677138447,0.9119026842169428
HIP86087_1,-10.147632919427895,118.87531660279336
HIP9487_0,-52.76769118092201,3.569001042855889
HIP98921_1,-37.54624180181058,99.99501624170557
HIP70016_0,21.31002913075736,136.10809054936428
HIP94346_3,-29.428135466283976,139.3029375502201
KIC8462852_102,-67.98914056006821,251.17715116317643
HIP115562_5,-14.206686087219776,126.6284640959562
GJ54.1_5,48.70863801306777,447.6678090030327
HIP116758_9,-44.64958484539736,4.858542717515776
HIP20901_3,4.059053167764774,4.557733961916587
HIP85665_2,16.236212671045756,123.69489468315368
HIP101955_2,-57.841507640627114,134.6361925300247
HIP74926_5,94.37298615027309,151.93353241673125
HIP19255_2,4.059053167763307,125.53905919987164
HIP80725_0,-8.118106335511293,134.7439589523939
HIP94779_0,-31.45766205013598,166.0878011084724
HIP116971_7,-107.05752729975794,3.187465860313512
TIC143350972_1,-6.088579751650861,142.27829905897696
HIP14286_3,-7.103343043579093,79.14523072328318
HIP98792_0,-19.280502546875702,111.6461108402732
HIP60994_1,-8.118106335534446,56.71087705389121
HIP69414_0,65.9596139762813,110.13590217020801
HIP118310_1,3.044289875821079,2338.678256856882
HIP5110_1,17.758357608953723,168.78237791839436
HIP95853_25,-71.03343043585738,0.8843550894276339
HIP86087_2,-10.147632919427895,123.60250282646835
HIP98921_2,-14.206686087171573,99.28376782239168
HIP9487_1,-79.15153677138447,3.4979174545652367
HIP70016_1,21.31002913075736,136.21145582438388
HIP75829_0,-9.132869627450205,115.34895847203593
HIP96258_6,-2.029526583875856,44.2792250227893
KIC8462852_103,-49.72340130509953,109.8396741093215
HIP4288_0,16.236212671053227,173.0583899436707
HIP101955_3,-57.841507640627114,134.23236343155403
HIP117197_0,1.0147632919398704,149.30419319947075
HIP27654_0,83.71797158511887,127.2073483154656
HIP75201_0,-18.26573925497021,154.0748400311879
HIP85665_3,-12.177159503255144,300.90660820418094
HIP19255_3,11.162396211338574,124.68260818405469
TIC143350972_2,-5.073816459713948,116.71358850486475
HIP80725_1,-8.118106335511293,122.81423374159236
HIP20901_4,-82.7032082931776,4.5495876815972
HIP60994_2,29.428135466283976,54.47585973683339
HIP94779_1,-30.4428987582248,163.39471782307731
HIP116971_8,-66.46699562209213,0.6535815924253114
HIP98792_1,-19.280502546875702,111.7040043080167
HIP5110_2,18.265739254917627,169.83470070002528
HIP92311_0,1.0147632919408267,152.08109975667773
HIP69414_1,61.90056080839042,109.13494630640044
HIP118310_2,4.059053167759481,184.50171919648923
HIP86087_3,-9.132869627450205,117.75466288850528
HIP95853_26,-82.70320829313789,0.8578192845382827
HIP9487_2,-81.68844500123677,3.4507739500455763
KIC8462852_104,-13.699304441201402,115.27858025246779
HIP96258_7,1.0147632919408267,45.286277696118766
HIP98921_3,-37.54624180181058,100.38520883300161
HIP4288_1,16.236212671053227,173.78504822421155
HIP70016_2,21.31002913075736,138.83501291254106
HIP75829_1,-9.13286962746744,114.17611826166969
HIP27654_1,83.71797158511887,127.197050482076
HIP75201_1,-18.26573925493488,153.1623155624862
HIP117197_1,0.5073816459682221,177.58644844436492
HIP80725_2,-16.74359431702232,122.77588900495915
HIP85665_4,8.118106335526614,121.04577854024257
HIP19337_0,40.083150031623475,117.81574995553412
HIP101955_4,-58.85627093256795,133.7832948146035
HIP94779_2,-30.4428987582248,164.64751674461482
HIP60994_3,29.428135466283976,54.309985834044255
HIP92311_1,-1.01476329193694,153.9921053415093
HIP5110_3,7.103343043582517,167.2426697573682
HIP20901_5,-12.684541149262534,4.58725290695702
HIP98792_2,-19.280502546875702,111.2097442399642
HIP116971_9,-56.82674434868677,0.6259166071055261
HIP118310_3,6.088579751639222,183.69041052497514
TIC143350972_3,-6.088579751650835,176.40427739668974
HIP69414_2,61.90056080839042,109.96579764210675
HIP102843_0,-79.15153677142268,5.014069131784665
HIP4288_2,31.45766205016563,166.86817980904382
HIP9487_3,-81.18106335526613,2.452199382124046
HIP98921_4,-37.54624180181058,100.15623812113705
HIP84521_0,-27.398608882494308,206.82723943983464
HIP95853_27,-80.16630006317403,0.92456011300547
KIC8462852_105,-78.64415512549334,1002.6279465042754
HIP70016_3,12.177159503289918,139.08409056972673
HIP27654_2,83.71797158511887,127.58064231155187
HIP75829_2,-8.625487981499948,115.18600446216725
HIP80725_3,-8.118106335518963,123.7873653902721
HIP117197_2,0.0,164.20593776607436
HIP75201_2,-9.13286962746744,154.2711017327828
HIP85665_5,8.118106335526614,124.38246960224346
HIP19337_1,40.59053167759481,113.95357515003701
HIP101955_5,-58.85627093256795,133.6345417536457
HIP5110_4,7.1033430435892155,165.84022934865393
HIP94779_3,-30.4428987582248,163.3350002930559
HIP92311_2,0.0,155.32536260923743
HIP60994_4,29.428135466283976,54.369752516989855
HIP20901_9,-78.13677347944365,4.55328933552861
HIP118310_4,5.07381645970905,197.0142075520353
HIP69414_3,61.90056080839042,109.5032000713822
HIP98792_3,-14.206686087158186,114.11886539564358
HIP113963_0,-84.73273487709945,0.594106688276345
TIC440100539_0,3.044289875826898,112.53502805286986
HIP4288_3,31.45766205016563,167.17942155726814
HIP102843_1,-24.354319006579352,5.056049970471702
KIC8462852_106,-76.10724689541838,145.65930243994336
HIP27654_3,83.71797158511887,127.03758192810663
HIP84521_1,-27.39860888248106,212.1204848080262
HIP9487_4,-85.24011652302944,2.520648952389665
HIP70218_0,-12.177159503255137,167.33291271441377
HIP60965_0,-80.16630006309637,0.1969893740664341
HIP110526_0,8.11810633555019,112.93331396998713
HIP75201_3,-9.132869627458833,153.96951318218444
HIP75829_3,-9.13286962746744,114.260814110293
HIP5110_5,7.103343043599525,164.71244444889953
HIP94779_4,-29.428135466283976,161.91225854059596
HIP117197_3,0.0,1330.9948601817607
HIP79762_0,-12.177159503278444,247.65522062804595
HIP101955_6,-57.841507640627114,134.50872686294554
HIP19337_2,40.59053167765266,121.6926299436659
HIP92311_3,-1.01476329193694,155.24059340954008
HIP85665_6,-12.177159503278444,119.36646018460101
HIP60994_5,-8.118106335534446,56.76626716112747
HIP31592_0,18.773120900894696,196.98080349965088
HIP20901_10,-78.64415512549103,4.593344976393863
HIP118310_5,4.059053167763307,181.9817492082792
HIP113963_1,-75.09248360362116,0.5845111626605068
HIP80644_0,-20.295265838797405,170.02009264824247
HIP4288_4,31.45766205016563,166.74943681985556
HIP102843_2,-47.69387472121983,5.058216549400689
HIP93805_0,-76.10724689556199,0.38334296738318624
KIC8462852_107,4.059053167757515,291.10509487522717
TIC440100539_1,2.536908229852388,103.60683885679593
HIP9487_5,-80.67368170937382,2.4716193254661247
HIP110526_1,9.132869627445782,123.07694412347097
HIP75201_4,-9.13286962746744,155.60604813619793
HIP70218_1,-12.177159503266942,166.5580973371764
HIP84521_2,-3.044289875828368,326.38735280010314
HIP60965_1,-109.59443552961025,1.1058671155217892
HIP5110_6,-21.31002913075736,167.12977290224393
HIP101955_7,-50.73816459704133,137.28544794868478
HIP94779_5,-29.428135466283976,161.8924708998663
HIP79762_1,-11.162396211370682,174.06597696012182
HIP75829_4,-9.13286962746744,114.38495759867641
HIP117197_4,1.0147632919379288,1930.9487048873295
HIP19337_3,9.132869627476254,115.51743888700213
HIP85665_7,-11.669777857312178,118.4933617254639
HIP65143_0,-38.561005093826,133.50639636194518
HIP20901_11,-76.61462854153265,4.557084481983993
HIP49081_0,80.16630006332531,112.88433222140844
HIP118310_6,3.0442898758224795,183.43103989864554
HIP4288_5,16.236212671053227,172.0934003579085
GJ83.1_1,4.059053167763425,6826.322974605518
HIP102843_3,-8.118106335528081,5.022776857581498
HIP113963_2,-87.26964310691109,0.5739979655478749
TIC440100539_2,2.0295265838748735,286.51726034033646
HIP80644_1,-28.413372174343145,172.09161505279056
KIC8462852_108,-80.67368170944866,435.3479925645797
HIP93805_1,-74.5851019576505,2.2252313769684133
HIP75201_5,-18.26573925493488,155.5068708817602
HIP5286_0,28.413372174343145,187.2656663278577
HIP110526_2,4.059053167757515,1383.334835792931
HIP9487_6,-82.19582664720694,3.4085215964522226
HIP70218_2,-11.669777857312178,167.13416142677062
HIP84521_3,-27.905990528357933,217.04282248042156
HIP12832_0,-58.85627093256795,4.005854180253956
HIP19554_0,45.66434813746844,26.482476912608732
HIP94779_6,-29.428135466283976,164.17429242606087
HIP117197_5,0.0,176.2910905138145
HIP79762_2,-13.191922795218316,132.1940763550046
HIP60965_2,-82.19582664697222,0.8531588372486528
HIP65143_1,-38.561005093751405,445.92968993086123
HIP85665_8,2.0295265838817027,150.636005053812
HIP118310_7,5.581198105672819,185.08349821979607
HIP20901_12,-24.861700652549032,4.593857739751576
HIP49081_1,80.16630006332531,110.90665861417206
HIP75829_5,-7.103343043606415,115.9050895002848
HIP113963_3,-89.8065513367634,0.43417665637042546
HIP17414_0,32.47242534219977,129.2045690353651
GJ83.1_2,3.5516715217888137,1398.3467715180059
HIP848_0,-1.0147632919427894,29.228250813434602
HIP5286_1,16.23621267108463,181.84558950450074
HIP102531_0,-27.39860888240232,189.61517579511042
KIC8462852_109,-49.72340130509904,123.29012592297904
HIP80644_2,-28.413372174343145,171.02717545891616
HIP70529_0,22.32479242265606,136.82965268576106
HIP12832_1,-80.67368170937317,4.223001561247135
HIP85922_0,-74.58510195768628,2.1016781589516773
HIP94779_7,-27.398608882455314,163.74096419198042
HIP70218_3,-25.369082298520667,166.94600463653464
HIP93805_2,-60.37841587047845,0.5427624991040484
HIP110526_3,7.6107246895482845,226.15635110390076
HIP114570_0,-80.16630006348035,6.546627723921319
HIP9716_0,-10.147632919408267,124.8782165609399
HIP118310_8,3.0442898758239494,188.54683114774934
HIP60965_3,-82.70320829313735,0.9101150478055943
HIP19554_1,45.66434813735925,26.48618555743485
HIP65143_2,-39.57576838565477,207.74960818021114
HIP68337_0,-29.428135466256244,200.71718556234626
HIP79762_3,-12.177159503278416,202.4770707024638
HIP20901_14,-28.413372174343145,4.601890017834539
HIP85665_9,2.0295265838797407,122.2009739813558
HIP113963_4,-76.61462854153265,0.4273218442879747
GJ83.1_3,-78.64415512537639,1994.6124159022818
HIP69732_0,-78.64415512541478,0.5340395701658546
HIP5286_2,-4.059053167751712,187.67945191200513
HIP848_1,-1.0147632919418057,29.21956300368399
HIP17414_1,33.48718863391902,130.17986082588533
HIP94779_8,-31.45766205016563,166.28836915676493
HIP102531_1,17.250975962994055,188.4274092250222
HIP80644_3,-21.31002913075736,168.65298280783273
HIP70529_1,22.324792422687914,137.611165554387
HIP70218_4,-25.369082298520667,166.5985075319363
HIP12832_2,-53.782454472862824,4.149158691980001
HIP118310_9,4.059053167763307,193.48123961246526
HIP85922_1,-77.12201018750233,0.9314381868924316
HIP110526_4,-30.44289875832809,240.18229067944307
HIP9716_1,-10.147632919408267,125.55661850824016
HIP64241_0,-32.472425342106455,17.62840857090683
KIC8462852_112,-41.09791332364338,190.12901870655438
HIP93805_3,-56.82674434868532,0.48638421735431653
HIP19554_2,45.66434813742552,26.558965591198614
HIP114570_1,-79.15153677153756,5.8438828833074306
HIP77060_0,-70.01866714385106,3.5875165205466115
HIP106400_0,-13.191922795230745,152.97827153643004
HIP61053_0,-16.236212671037926,66.98981158263172
HIP20901_15,-57.33412599465598,4.541307429755723
HIP73165_0,-61.90056080838993,3.6227700717434552
HIP5286_3,28.413372174343145,232.6589337173157
HIP113963_5,-80.16630006301826,0.3994086255785991
HIP91262_0,-74.07772031154056,0.7724491223280864
HIP69732_1,-67.9891405600354,0.5253008215698491
HIP848_2,-1.0147632919422995,29.229134185420737
HIP94779_9,-31.45766205013598,165.81563365145306
HIP17414_2,32.47242534219977,136.09679611197376
HIP12832_3,-80.6736817092571,4.234716675056466
HIP80644_4,-21.310029130818602,171.5407563764857
HIP70218_5,-25.369082298520667,166.542601512834
HIP116819_0,19.280502546875702,109.55071266498851
HIP102531_2,17.250975962994055,188.31480449887283
HIP73470_0,-2.0295265838816534,124.88416250445384
HIP9716_2,-10.147632919408267,125.17009649411118
HIP85922_2,-50.7381645970428,0.9786732893508607
KIC8462852_113,-36.0240968638991,115.32827178947245
HIP110526_5,-30.950280404224877,199.24660168535493
HIP15411_0,7.103343043565496,9.682153531585696
HIP114570_2,-80.16630006317403,6.065381713973383
HIP19554_3,13.191922795243476,35.65065837287294
HIP106400_1,2.029526583877823,150.13515032753796
HIP64241_1,8.118106335526614,18.9521170272991
HIP77060_1,-76.10724689549028,3.5730498163374786
HIP61053_1,-16.236212671037926,66.86859327803911
HIP73165_1,-57.84150764062565,3.639894980308125
HIP5286_4,28.413372174343145,188.88459737154497
HIP94779_10,-30.442898758196115,163.69413239082752
HIP113963_6,-79.6589184173555,0.4678503440666136
HIP113409_0,42.62005826163872,176.82420801105448
HIP91262_1,-16.74359431702486,0.7810873465848093
HIP69732_2,-86.25487981497025,0.22227586459935478
TIC468880077_0,47.69387472105931,168.52505223998511
HIP17414_3,10.147632919393786,136.41297578271056
HIP101150_0,10.147632919389117,140.64817731600485
HIP70400_0,-57.33412599465598,0.8581877332245632
HIP80644_5,-28.413372174343145,170.8348720036431
HIP116819_1,24.354319006579836,109.27121944188205
HIP102531_3,17.250975962994055,188.6611187674802
HIP73470_1,-2.029526583877823,125.63283577339008
HIP9716_3,-9.132869627450205,123.36607694981478
KIC8462852_114,-58.85627093256795,229.85543158982316
HIP85922_3,-56.8267443486858,0.9480330735920285
HIP61053_2,-16.236212671037926,66.97807640980962
HIP77060_2,-80.16630006305748,3.462030256580548
HIP110526_6,-31.45766205013586,301.6466827173859
HIP106400_2,2.0295265838797407,149.54556683953018
HIP15411_1,-81.68844500127548,10.419984138621198
HIP114570_3,-78.13677347944365,5.996857062587306
HIP73165_2,-81.18106335530433,3.8316434552335306
HIP5286_5,16.236212671053227,231.5649421238168
HIP64241_2,10.147632919418058,18.452825081200924
HIP19655_0,-11.162396211349094,182.0685280974409
HIP94779_11,-30.442898758196115,163.58148081310554
HIP91262_2,-80.16630006359489,0.7975163951604798
HIP113409_1,44.14220319944716,229.80739261718853
HIP113963_7,-81.68844500123768,0.38893166617817093
HIP69732_3,-79.15153677108133,0.4611994058938181
TIC468880077_1,48.70863801316078,166.40106838308188
HIP17414_4,-91.83607792064505,6478.78193876543
HIP101150_1,37.54624180172155,150.45862910598467
HIP116819_2,-11.162396211349094,111.79365756712279
HIP80644_6,-21.31002913079858,264.04531611554563
HIP70400_1,-82.70320829321682,0.862400029117659
HIP9716_4,-8.118106335526614,123.02296359598739
HIP73470_2,2.0295265838816534,126.0590708063081
HIP112935_0,-12.684541149265316,48.35390894220416
HIP61053_3,-8.118106335526614,64.91455151290897
KIC8462852_115,-80.67368170925272,128.06079128400623
HIP85922_4,-78.13677347937002,0.9748126691042679
HIP19655_1,-11.162396211386966,201.00777580422036
HIP79881_0,-40.590531677632576,1.2949115585045312
HIP15411_2,15.728831025067759,10.493376035957317
HIP5286_6,16.236212671053227,184.30390025808455
HIP106400_3,2.0295265838855787,151.99941569471846
HIP73165_3,-79.15153677138447,3.2840809863694886
HIP91262_3,-81.18106335499492,1.1912413885694164
HIP114570_4,11.16239621134958,6.142775505478817
HIP17414_5,10.147632919427895,144.2350337906519
HIP94779_12,-29.428135466283976,164.46863214965725
HIP106231_0,15.221449379163506,65.8688513553238
TIC468880077_2,48.70863801325389,1730.5707260177712
HIP113963_8,-71.54081208186233,0.672920167107288
HIP61174_0,-85.24011652302944,8.246826551437097
HIP64241_3,8.118106335534446,18.644742494872208
GJ628_0,-5.073816459721348,126.71037586597997
HIP113409_3,14.206686087185343,177.34876812317603
HIP101150_2,37.54624180166681,160.35495562485755
HIP9716_5,-8.118106335554158,122.66402807080136
HIP116819_3,19.280502546875702,109.69601573987381
HIP70400_2,-80.67368170933567,0.8853656163468594
HIP73470_3,-2.0295265838836114,124.64162780339633
KIC8462852_116,-83.21058993906917,998.2260464617344
HIP112935_1,38.56100509377003,44.128018799241254
HIP19655_2,-10.147632919408267,335.7787528549587
HIP5938_0,33.48718863404727,115.1848437044565
HIP15411_3,15.728831025081021,10.593008948575227
HIP55705_0,-77.62939183347348,1.7525586232600172
HIP90626_0,-27.39860888240232,167.2531277279387
HIP61053_4,-8.118106335526614,65.40108775295786
HIP85922_5,-83.21058993891015,0.8833427229715101
HIP10542_0,-19.28050254689431,150.19316813403006
TIC468880077_3,48.70863801322896,161.90608133805594
HIP114570_5,-79.65891841735464,6.1732381946307475
HIP17414_6,10.147632919408267,162.26346669970596
HIP113963_9,-71.54081208182805,0.657654645632355
HIP94779_13,-30.442898758196115,163.5266549948984
HIP61174_1,-67.48175891406717,8.648574560268912
HIP106231_1,12.177159503278416,55.467740079643114
GJ628_1,-46.679111429234034,168.9028273122123
HIP9716_6,10.147632919437429,126.08643570459446
HIP101150_3,37.546241801846975,159.41975497393895
HIP113409_4,15.221449379127087,179.44314704897099
HIP109638_3,-13.191922795249894,287.1688903744818
HIP116819_4,24.354319006579836,108.33305770583935
HIP64241_4,8.118106335518963,18.8533095227375
HIP70400_3,-75.59986524962758,0.6830551084638697
HIP73470_4,2.0295265838816534,127.69583516781337
KIC8462852_117,13.191922795231234,733.199246235568
HIP19655_3,-10.147632919408267,166.76271165576358
HIP112935_2,38.56100509377003,43.549154843901135
HIP5938_1,33.48718863404727,115.3582361273273
HIP90626_1,-27.39860888240232,167.81664833452712
HIP85922_6,-77.12201018750281,0.9735730083328048
HIP61053_5,-8.118106335526614,65.57356652778448
HIP36850_0,-78.6441551254143,2.320318057644592
HIP114570_6,-81.1810633549552,6.2398221487825944
HIP100064_0,32.472425342106455,147.7479723746264
HIP10542_1,16.236212671053227,156.26222406498775
HIP113963_10,-26.891227236433615,0.5483524217221046
HIP17414_7,-82.19582664724624,6553.696034740734
HIP61174_13,-84.73273487701955,8.800210973287188
TIC98796344_1,17.25097596302742,509.99120836032745
HIP9884_0,-39.57576838573043,184.8603364636804
HIP94779_14,-29.428135466256244,161.60117539672274
HIP106231_2,14.2066860872124,55.85608151073842
HIP101262_0,-33.48718863404727,181.9224161594523
GJ628_2,-47.186493075223105,194.6365430163149
HIP64241_5,11.16239621132776,18.448403867397275
HIP113409_5,23.339555714605712,202.25050242279016
HIP116819_5,24.354319006579836,107.99498157897524
HIP76375_0,-46.67911142943475,181.23932974111028
HIP19655_4,-10.147632919418058,166.21949787877958
HIP90626_2,-37.54624180184682,168.69392134228826
HIP109638_4,-14.206686087144412,272.5269748003072
KIC8462852_118,-4.059053167763307,114.96983724499023
HIP73470_5,2.0295265838797407,125.60119088000202
HIP5938_2,-15.2214493791492,119.25459039872611
HIP59816_0,26.383845590423846,177.42771102644892
HIP85922_7,-80.16630006324976,0.8548821956402102
HIP112935_3,10.147632919393786,46.076355306503324
HIP37826_0,13.191922795230745,176.39137831831445
HIP114570_7,-79.6589184173555,6.4141653058940875
HIP100064_1,-3.0442898758224795,147.17207719368963
HIP10542_2,-19.280502546875702,150.2854836192337
HIP94779_15,-29.428135466283976,164.62009800205135
HIP9884_1,-39.57576838573043,185.30262757182047
HIP113963_11,-45.15696649136752,0.5806040883353092
HIP61174_15,-25.876463944490833,7.971626725445449
HIP101262_1,-32.47242534213778,173.66874904011877
HIP17414_8,10.1476329193694,699.7121443773141
GJ628_3,-46.67911142936835,143.20279383807963
HIP106231_3,-39.06838673974019,52.60578111662184
HIP76375_1,-47.69387472103618,180.57333993951178
TIC94986319_0,84.22535323096844,131.20537568441432
HIP116819_6,24.354319006579836,108.7826861053211
HIP113409_6,22.8321740685809,201.6353587772809
HIP19655_5,-24.354319006579836,166.89037336306833
HIP109638_5,-14.20668608719219,427.3593592936838
HIP59816_1,26.38384559046149,173.50859622080705
HIP90626_3,-27.39860888240232,166.8010514495754
HIP64241_6,10.147632919437429,18.53498538374401
HIP5938_3,33.48718863404727,115.44513599634803
KIC8462852_119,-29.42813546630071,189.95839609495485
HIP85922_8,-81.18106335526613,0.838711617415031
HIP114570_8,-80.16630006332531,6.256476206386757
HIP95730_0,-24.35431900655689,172.33618016265703
HIP112935_4,15.2214493791124,45.51667200580922
HIP10542_3,-19.280502546875702,154.76347678180187
HIP74190_1,-27.398608882324055,184.80967788091485
HIP100064_2,-3.0442898758224795,146.66981172240122
HIP33202_0,81.18106335526613,3.5630775584896437
HIP113963_12,-26.383845590461004,0.5036865771146749
HIP9884_2,-39.57576838573043,186.1151659465759
HIP101262_2,-41.605294969614036,174.42065253630275
HIP76375_2,-47.18649307522477,180.87846451798805
GJ628_4,-46.679111429435,146.23957989278628
HIP108036_0,-41.60529496957487,6.4751195456949935
HIP76568_0,-36.5314785098722,5.867310901396017
HIP19719_0,19.28050254683886,7.609578642965221
HIP19859_0,-11.162396211349094,80.64931401143996
HIP113409_7,42.62005826149504,178.66054574940438
TIC94986319_1,85.24011652319432,205.38047086091737
HIP91237_0,-71.03343043585885,5.5893477033398105
HIP59816_3,9.132869627485105,196.44709782630244
HIP116819_7,19.280502546875702,109.72558850874856
HIP65477_0,-80.16630006344167,0.8140303111267633
HIP109638_6,-14.206686087131,265.0734243653813
KIC8462852_120,-24.354319006589638,165.17765693126356
HIP95730_1,-22.324792422719725,172.44548555643257
HIP114570_9,-80.67368170929595,6.231434129895782
HIP10542_4,-19.280502546913,150.8193815520841
HIP74190_2,-17.75835760896318,262.664829728869
HIP15638_1,-20.802647484775413,165.2456150165604
HIP112935_5,15.2214493791124,45.357902553192865
HIP113963_13,-79.65891841735512,0.41667244252521596
HIP9884_3,17.250975962994055,186.16768635386666
HIP77464_0,-49.72340130510001,1.9023318219245724
HIP100064_3,-3.0442898758224795,147.02580173600612
HIP76375_3,-48.20125636716513,182.11881224024822
HIP101262_3,-40.590531677749716,173.5515290698238
HIP108036_1,-51.75292788898167,6.608838861632438
TIC94986319_2,86.7622614608988,140.2777358521495
HIP37629_0,47.6938747211739,76.00869418586204
HIP19719_1,19.280502546875702,7.654998121597065
GJ628_5,-46.67911142934443,193.2982871629255
HIP76568_1,-39.068386739723536,5.339085580797339
HIP19859_1,-11.162396211349094,80.98808890382325
HIP113409_8,21.31002913075736,492.46838891454144
HIP91237_1,-23.846937360608692,5.65171272979465
HIP59816_4,9.640251273436416,242.4890302437035
HIP65477_1,-79.15153677138447,0.9843117699328202
HIP116819_8,24.354319006579836,109.07162719140432
HIP109638_7,-14.206686087171573,948.5528364559855
HIP95730_2,-22.324792422698188,169.63896172770995
HIP108752_0,-35.51671521796321,280.8565335398651
HIP10542_5,16.236212671037926,155.83048846352668
HIP11090_0,-67.9891405600354,7.554586253657576
HIP112935_6,20.295265838816533,45.37182111321218
HIP113963_14,-80.16630006351912,0.44443348700831103
HIP99572_0,59.871034224279455,33.717248974956554
KIC8462852_122,-61.39317916242025,2637.444698760582
HIP101262_4,-41.60529496959398,174.46921790368958
TIC94986319_3,87.26964310674433,175.16588207854045
HIP76602_0,31.457662050180815,46.314329872436566
HIP74190_4,-26.383845590551015,163.8134183717122
HIP113409_9,21.310029130717147,155.5619260333866
GJ628_6,-46.679111429345774,130.3246497516328
HIP19859_2,-11.162396211349094,80.59319273097196
HIP77464_1,-60.88579751645008,16.37657487105405
HIP108036_2,-36.53147850986976,6.6469880659558065
HIP12706_0,-38.56100509374995,0.6179418112896495
HIP23783_0,25.369082298520667,17.459605344651504
HIP76568_2,-81.18106335534446,5.495737791567549
HIP91237_2,-23.33955571463852,5.58931964928692
HIP19719_2,18.26573925493488,7.588132711123677
HIP59816_5,26.383845590524484,1013.1162219958825
HIP65477_2,-80.67368170925718,0.9408356981524534
HIP95730_3,-19.280502546811295,171.9475892741699
HIP116819_9,24.354319006579836,107.87757744989013
HIP109638_8,40.590531677690805,524.0816315265971
HIP108752_1,-35.51671521799763,2447.8161647899383
HIP10542_6,16.23621267103006,156.00175355690814
HIP99572_1,57.841507640655045,34.58086241743336
HIP112935_7,10.147632919408267,46.454144719059904
HIP11090_1,-74.07772031168034,8.50889621912169
HIP113409_10,23.33955571457236,163.0230196588569
HIP76602_1,31.457662050180815,45.94752030962578
HIP101262_5,-40.590531677769334,172.9211063439806
TIC317548889_0,6.088579751650835,55.55630158091097
HIP67422_0,6.088579751644959,175.1580042689092
HIP113963_15,-82.19582664720694,0.7885147708530066
HIP11000_0,38.561005093751405,175.77565637695292
KIC8462852_123,-81.18106335518962,274.1599207738971
HIP77464_2,-82.19582664720694,1.7768896929678348
HIP12706_1,-79.15153677130988,0.6461213034864982
HIP61094_0,13.191922795230745,118.85818057837754
HIP51502_0,-76.10724689556199,6.130683052132524
HIP108036_3,-49.72340130509953,6.388081529389448
HIP65477_3,-84.22535323092967,1.032989867973719
HIP68030_0,7.10334304357565,44.72295903423258
