name,HIP_name,Simbad_resolvable_name,filenames,SNR,iodine_flag,failure_code,failure_message,iso_fail_flag,warnings,Teff_bounds_flag,R_bounds_flag,Teff,u_Teff,Teff_detrended,u_Teff_detrended,iso_Teff,iso_up_Teff,iso_um_Teff,radius,u_radius,radius_detrended,u_radius_detrended,iso_radius,iso_up_radius,iso_um_radius,feh,u_feh,feh_detrended,u_feh_detrended,iso_feh,iso_up_feh,iso_um_feh,logg,u_logg,logg_detrended,u_logg_detrended,iso_logg,iso_up_logg,iso_um_logg,mass,u_mass,mass_detrended,u_mass_detrended,iso_mass,iso_up_mass,iso_um_mass,age,u_age,age_detrended,u_age_detrended,iso_age,iso_up_age,iso_um_age,best_mean_chi_squared,timestamp
HIP88622,HIP88622,HIP88622,"['rbyn.686.fits', 'rbyn.687.fits', 'rbyn.685.fits']",226.88489992174445,0,0,No failure,False,[],0,0,5739.168,125.8,5748.127,125.8,5800.18,113.505,115.017,1.026,0.34,1.03,0.34,0.986,0.019,0.019,-0.419,0.09,-0.36,0.09,-0.349,0.082,0.092,4.378,0.09,4.378,0.09,4.383,0.031,0.031,0.866,0.6,0.866,0.6,0.86,0.049,0.043,9.8,0.23,9.798,0.23,9.497,3.355,3.067,1.44,05Nov2021-03:46:20
HIP88684,HIP88684,HIP88684,"['rayr.245.fits', 'rayr.246.fits', 'rayr.247.fits']",288.04434032313065,0,0,No failure,False,[],0,0,4857.705,125.8,4866.663,125.8,4759.294,77.193,66.772,4.668,0.34,4.668,0.34,3.716,0.324,0.293,0.173,0.09,0.127,0.09,0.086,0.1,0.073,3.195,0.09,3.195,0.09,3.301,0.068,0.07,1.239,0.6,1.239,0.6,1.003,0.174,0.11,9.75,0.23,9.754,0.23,10.472,5.461,4.719,2.73,05Nov2021-04:00:45
HIP88745,HIP88745,HIP88745,"['rbfd.216.fits', 'rbfd.218.fits', 'rbfd.217.fits']",212.5874383525812,0,0,No failure,True,"['Failed to find Gaia name in Simbad; cannot run isochrone analysis.', 'Failed to find 2MASS name in Simbad; cannot run isochrone analysis.']",0,0,5990.065,125.8,5999.024,125.8,6089.354,112.22,119.154,1.531,0.34,1.409,0.34,2.102,0.155,0.141,-0.478,0.09,-0.409,0.09,-0.374,0.088,0.086,4.117,0.09,4.117,0.09,3.847,0.051,0.05,0.983,0.6,0.983,0.6,1.161,0.056,0.061,9.7,0.23,9.702,0.23,4.321,0.849,0.659,2.29,05Nov2021-04:16:36
HIP88771,HIP88771,HIP88771,"['rayr.214.fits', 'rayr.215.fits', 'rayr.216.fits']",221.59077305502817,0,0,No failure,False,[],3,3,6607.296,125.8,6616.254,125.8,6623.506,120.133,114.157,2.043,0.34,2.043,0.34,2.227,0.173,0.159,-0.089,0.09,-0.088,0.09,-0.087,0.104,0.065,3.999,0.09,3.999,0.09,3.909,0.053,0.051,1.46,0.6,1.46,0.6,1.505,0.077,0.078,9.34,0.23,9.341,0.23,1.759,0.313,0.233,7.73,05Nov2021-04:32:21
HIP88972,HIP88972,HIP88972,"['rcae.102.fits', 'rcae.103.fits', 'rcae.104.fits']",261.3353665850166,0,0,No failure,False,[],0,0,4948.992,125.8,4957.95,125.8,4988.491,102.45,101.348,0.755,0.07,0.755,0.07,0.778,0.036,0.034,-0.098,0.09,-0.096,0.09,-0.082,0.084,0.081,4.508,0.09,4.508,0.09,4.532,0.041,0.037,0.768,0.6,0.768,0.6,0.764,0.035,0.031,9.93,0.23,9.928,0.23,12.19,5.049,6.288,3.12,05Nov2021-04:48:48
HIP8903,HIP8903,HIP8903,"['rcfc.798.fits', 'rcfc.799.fits', 'rcfc.800.fits']",223.45133261378191,0,0,No failure,True,['Failed to find Gaia name in Simbad; cannot run isochrone analysis.'],0,0,6597.536,125.8,6606.495,125.8,6582.267,127.043,123.27,2.097,0.34,2.097,0.34,1.815,0.162,0.149,-0.071,0.09,-0.073,0.09,-0.085,0.094,0.086,3.983,0.09,3.983,0.09,4.048,0.063,0.063,1.479,0.6,1.479,0.6,1.376,0.066,0.056,9.33,0.23,9.331,0.23,2.06,0.329,0.291,6.99,05Nov2021-05:05:26
HIP89087,HIP89087,HIP89087,"['rcaj.286.fits', 'rcaj.287.fits', 'rcaj.288.fits']",117.74919345198823,0,0,No failure,False,[],0,0,4191.156,71.5,4200.115,71.5,4290.458,55.66,55.475,0.668,0.07,0.668,0.07,0.633,0.019,0.02,-0.035,0.09,-0.044,0.09,-0.039,0.084,0.077,4.668,0.09,4.668,0.09,4.642,0.021,0.023,0.663,0.6,0.663,0.6,0.646,0.021,0.021,9.59,0.23,9.595,0.23,9.04,6.758,6.05,4.58,05Nov2021-05:20:54
HIP89348,HIP89348,HIP89348,"['rapa.264.fits', 'rapa.225.fits']",242.65390372336375,0,0,No failure,False,[],0,0,6151.345,125.8,6160.304,125.8,6162.929,125.126,118.481,1.643,0.34,1.482,0.34,1.607,0.164,0.143,-0.444,0.09,-0.381,0.09,-0.383,0.086,0.087,4.034,0.09,4.034,0.09,4.045,0.07,0.073,1.043,0.6,1.043,0.6,1.074,0.076,0.07,9.78,0.23,9.777,0.23,5.552,1.465,1.276,0.93,05Nov2021-05:37:33
HIP89474,HIP89474,HIP89474,"['rcan.286.fits', 'rcan.287.fits', 'rcan.288.fits']",272.4761690410971,0,0,No failure,False,[],0,0,5714.097,125.8,5723.055,125.8,5767.768,111.21,106.518,1.385,0.34,1.308,0.34,1.19,0.024,0.023,0.008,0.09,-0.009,0.09,-0.015,0.106,0.067,4.193,0.09,4.193,0.09,4.279,0.029,0.03,1.019,0.6,1.019,0.6,0.988,0.052,0.05,9.77,0.23,9.774,0.23,8.099,2.463,2.187,2.08,05Nov2021-05:54:52
HIP89560,HIP89560,HIP89560,"['raze.201.fits', 'raze.199.fits', 'raze.200.fits']",58.26529869260331,0,0,No failure,False,[],0,0,3778.731,71.5,3787.69,71.5,3879.202,49.529,46.88,0.564,0.07,0.564,0.07,0.545,0.013,0.013,0.013,0.09,-0.004,0.09,0.069,0.067,0.077,4.709,0.09,4.709,0.09,4.695,0.011,0.012,0.584,0.6,0.584,0.6,0.54,0.012,0.012,9.79,0.23,9.79,0.23,12.093,5.368,6.963,5.43,05Nov2021-06:11:13
HIP89825,HIP89825,HIP89825,"['raze.203.fits', 'raze.204.fits', 'raze.202.fits']",81.92937051466761,0,0,No failure,False,[],0,0,4038.036,71.5,4046.994,71.5,4143.162,34.829,48.147,0.625,0.07,0.625,0.07,0.597,0.019,0.021,-0.12,0.09,-0.114,0.09,-0.081,0.081,0.072,4.675,0.09,4.675,0.09,4.656,0.029,0.019,0.631,0.6,0.631,0.6,0.599,0.014,0.015,9.82,0.23,9.815,0.23,11.547,5.654,7.028,5.49,05Nov2021-06:27:08
HIP89937,HIP89937,HIP89937,"['razc.216.fits', 'razc.218.fits', 'razc.217.fits']",292.00934909851344,0,0,No failure,True,"['Gaia returned Nan parallax', 'Failed to acquire 2MASS photometry; cannot run isochrone analysis.']",0,3,6070.658,125.8,6079.616,125.8,,0.0,0.0,1.795,0.34,1.573,0.34,,0.0,0.0,-0.508,0.09,-0.433,0.09,,0.0,0.0,3.95,0.09,3.95,0.09,,0.0,0.0,1.019,0.6,1.019,0.6,,0.0,0.0,9.81,0.23,9.811,0.23,,0.0,0.0,3.32,05Nov2021-06:48:49
HIP89962,HIP89962,HIP89962,"['rcad.761.fits', 'rcad.762.fits', 'rcad.763.fits']",239.12526034845996,0,0,No failure,False,[],0,0,4921.093,125.8,4930.052,125.8,4905.731,69.442,70.858,4.532,0.34,4.532,0.34,5.129,0.553,0.525,-0.006,0.09,-0.021,0.09,-0.024,0.065,0.094,3.201,0.09,3.201,0.09,3.156,0.072,0.073,1.185,0.6,1.185,0.6,1.421,0.189,0.216,9.78,0.23,9.781,0.23,2.573,2.042,0.865,2.02,05Nov2021-07:03:53
HIP90035,HIP90035,HIP90035,"['razg.221.fits', 'razg.220.fits', 'razg.219.fits']",75.9829612504713,0,0,No failure,False,[],0,0,4159.42,71.5,4168.378,71.5,4207.745,60.23,45.718,0.654,0.07,0.654,0.07,0.618,0.02,0.02,-0.027,0.09,-0.038,0.09,-0.039,0.08,0.075,4.669,0.09,4.669,0.09,4.651,0.023,0.025,0.652,0.6,0.652,0.6,0.626,0.021,0.018,9.6,0.23,9.602,0.23,9.227,6.779,6.194,4.4,05Nov2021-07:19:49
HIP90139,HIP90139,HIP90139,"['rcai.087.fits', 'rcai.088.fits', 'rcai.089.fits']",347.6103214044068,0,0,No failure,False,[],0,0,4825.12,125.8,4834.079,125.8,4905.638,48.697,51.217,5.289,0.34,5.289,0.34,9.19,0.59,0.457,0.16,0.09,0.116,0.09,0.115,0.096,0.066,3.094,0.09,3.094,0.09,2.854,0.031,0.037,1.29,0.6,1.29,0.6,2.238,0.155,0.134,9.7,0.23,9.696,0.23,0.823,0.173,0.152,9.64,05Nov2021-07:33:42
HIP90376,HIP90376,HIP90376,"['rcam.092.fits', 'rcam.093.fits', 'rcam.094.fits']",125.58790847014792,0,0,No failure,False,[],0,0,4350.028,71.5,4358.987,71.5,4490.769,49.08,48.536,0.713,0.07,0.713,0.07,0.687,0.02,0.02,0.063,0.09,0.036,0.09,0.05,0.082,0.084,4.639,0.09,4.639,0.09,4.611,0.023,0.027,0.705,0.6,0.705,0.6,0.705,0.024,0.023,9.63,0.23,9.625,0.23,7.882,6.862,5.379,5.99,05Nov2021-07:47:17
HIP90626,HIP90626,HIP90626,"['razc.227.fits', 'razc.228.fits', 'razc.229.fits']",141.55787192351977,0,0,No failure,False,[],0,0,4896.97,125.8,4905.929,125.8,4977.526,98.52,89.38,0.775,0.07,0.775,0.07,0.782,0.031,0.027,0.103,0.09,0.069,0.09,0.054,0.086,0.089,4.518,0.09,4.518,0.09,4.558,0.031,0.04,0.802,0.6,0.802,0.6,0.811,0.033,0.035,9.92,0.23,9.917,0.23,6.096,6.138,4.168,2.78,05Nov2021-08:01:27
HIP90656,HIP90656,HIP90656,"['rcbd.087.fits', 'rcbd.088.fits', 'rcbd.089.fits']",226.8448122564328,0,0,No failure,False,[],0,0,4541.589,125.8,4550.548,125.8,4804.035,75.423,68.473,0.757,0.07,0.757,0.07,0.758,0.028,0.025,0.122,0.09,0.085,0.09,0.093,0.088,0.086,4.589,0.09,4.589,0.09,4.567,0.031,0.036,0.746,0.6,0.746,0.6,0.78,0.03,0.029,9.86,0.23,9.864,0.23,7.855,6.554,5.239,8.54,05Nov2021-08:16:21
HIP90790,HIP90790,HIP90790,"['rcbk.693.fits', 'rcbk.694.fits', 'rcbk.695.fits']",263.0281981229627,0,0,No failure,False,[],0,0,5013.459,125.8,5022.418,125.8,5047.754,108.105,102.003,0.758,0.07,0.758,0.07,0.76,0.034,0.03,-0.121,0.09,-0.115,0.09,-0.129,0.087,0.082,4.556,0.09,4.556,0.09,4.561,0.036,0.041,0.79,0.6,0.79,0.6,0.775,0.036,0.037,9.76,0.23,9.761,0.23,7.674,6.39,5.018,2.86,05Nov2021-08:31:20
HIP90959,HIP90959,HIP90959,"['razh.217.fits', 'razh.218.fits', 'razh.216.fits']",126.58166714430352,0,0,No failure,False,[],0,0,4415.859,71.5,4424.818,71.5,4556.695,52.779,51.761,0.715,0.07,0.715,0.07,0.703,0.022,0.021,0.055,0.09,0.029,0.09,0.057,0.083,0.082,4.629,0.09,4.629,0.09,4.599,0.026,0.028,0.718,0.6,0.718,0.6,0.719,0.025,0.024,9.62,0.23,9.623,0.23,8.848,6.612,5.834,4.44,05Nov2021-08:46:20
HIP90979,HIP90979,HIP90979,"['raze.208.fits', 'raze.209.fits', 'raze.210.fits']",66.78939559733875,0,0,No failure,False,[],0,0,4215.809,71.5,4224.767,71.5,4276.639,60.387,60.243,0.665,0.07,0.665,0.07,0.617,0.02,0.019,-0.126,0.09,-0.119,0.09,-0.102,0.077,0.072,4.668,0.09,4.668,0.09,4.652,0.022,0.022,0.654,0.6,0.654,0.6,0.627,0.021,0.019,9.62,0.23,9.617,0.23,10.055,6.393,6.526,5.12,05Nov2021-09:00:39
HIP91009,HIP91009,HIP91009,"['razh.221.fits', 'razh.219.fits', 'razh.220.fits']",177.72863658318755,0,0,No failure,False,[],0,0,4513.872,125.8,4522.831,125.8,5006.911,13.004,21.267,0.769,0.07,0.769,0.07,0.882,0.011,0.011,-0.228,0.09,-0.203,0.09,0.125,0.006,0.057,4.563,0.09,4.563,0.09,4.444,0.009,0.009,0.69,0.6,0.69,0.6,0.792,0.006,0.009,9.79,0.23,9.787,0.23,19.121,0.41,0.833,26.98,05Nov2021-09:16:38
HIP910,HIP910,HIP910,"['rbhs.215.fits', 'rbhs.216.fits', 'rbhs.214.fits']",271.3510954320758,0,0,No failure,False,[],0,0,6065.043,125.8,6074.001,125.8,6066.997,121.11,120.821,1.569,0.34,1.434,0.34,1.421,0.113,0.107,-0.364,0.09,-0.315,0.09,-0.319,0.089,0.085,4.091,0.09,4.091,0.09,4.132,0.059,0.06,1.039,0.6,1.039,0.6,1.016,0.072,0.063,9.74,0.23,9.739,0.23,6.775,1.825,1.644,1.18,05Nov2021-09:34:11
HIP91128,HIP91128,HIP91128,"['raze.198.fits', 'raze.196.fits', 'raze.197.fits']",71.14620103270953,0,0,No failure,False,[],0,0,3795.275,71.5,3804.233,71.5,3904.475,49.895,47.93,0.575,0.07,0.575,0.07,0.564,0.014,0.014,0.069,0.09,0.041,0.09,0.095,0.075,0.073,4.7,0.09,4.7,0.09,4.678,0.012,0.012,0.596,0.6,0.596,0.6,0.557,0.012,0.012,9.77,0.23,9.77,0.23,11.735,5.577,6.946,5.11,05Nov2021-09:49:19
HIP91217,HIP91217,HIP91217,"['razd.221.fits', 'razd.222.fits']",237.96502582443708,0,0,No failure,False,[],0,0,6290.249,125.8,6299.208,125.8,6398.398,110.183,125.375,1.633,0.34,1.475,0.34,2.151,0.101,0.095,-0.206,0.09,-0.185,0.09,-0.108,0.07,0.101,4.085,0.09,4.085,0.09,3.908,0.038,0.047,1.189,0.6,1.189,0.6,1.39,0.068,0.109,9.6,0.23,9.602,0.23,2.357,0.811,0.341,1.68,05Nov2021-10:03:53
HIP91237,HIP91237,HIP91237,"['razd.223.fits', 'razd.224.fits', 'razd.225.fits']",268.7542450609501,0,0,No failure,False,[],0,0,6542.383,125.8,6551.341,125.8,6503.46,122.175,125.783,2.352,0.34,2.352,0.34,1.891,0.045,0.05,0.016,0.09,-0.002,0.09,-0.004,0.07,0.108,3.907,0.09,3.907,0.09,4.03,0.024,0.027,1.568,0.6,1.568,0.6,1.401,0.046,0.043,9.29,0.23,9.292,0.23,2.104,0.315,0.28,3.45,05Nov2021-10:17:11
HIP91262,HIP91262,HIP91262,"['razc.219.fits', 'razc.221.fits', 'razc.220.fits']",540.250603742143,0,0,No failure,True,['Failed to find Gaia name in Simbad; cannot run isochrone analysis.'],0,0,6683.812,125.8,6692.771,125.8,0.0,0.0,0.0,1.748,0.34,1.546,0.34,0.0,0.0,0.0,-0.2,0.09,-0.18,0.09,0.0,0.0,0.0,4.089,0.09,4.089,0.09,0.0,0.0,0.0,1.354,0.6,1.354,0.6,0.0,0.0,0.0,9.38,0.23,9.384,0.23,0.0,0.0,0.0,7.89,05Nov2021-10:29:49
HIP76233,HIP76233,HIP76233,"['rbey.207.fits', 'rbey.206.fits', 'rbey.208.fits']",180.26513676041188,0,0,No failure,False,[],0,0,5950.957,125.8,5959.916,125.8,6019.604,99.795,101.85,1.093,0.34,1.085,0.34,1.063,0.02,0.02,0.012,0.09,-0.006,0.09,-0.004,0.082,0.085,4.41,0.09,4.41,0.09,4.415,0.022,0.026,1.062,0.6,1.062,0.6,1.078,0.039,0.049,9.47,0.23,9.472,0.23,1.9,1.722,1.187,0.8,04Nov2021-22:03:07
HIP76267,HIP76267,HIP76267,"['rbez.202.fits', 'rbez.201.fits', 'rbez.200.fits']",256.41619610508224,0,0,No failure,True,['Failed to find Gaia name in Simbad; cannot run isochrone analysis.'],0,0,6684.514,125.8,6693.473,125.8,6724.466,120.111,112.696,1.726,0.34,1.533,0.34,2.168,0.184,0.123,-0.206,0.09,-0.185,0.09,-0.149,0.066,0.097,4.096,0.09,4.096,0.09,3.925,0.042,0.055,1.345,0.6,1.345,0.6,1.48,0.077,0.067,9.39,0.23,9.389,0.23,1.761,0.282,0.224,6.6,04Nov2021-22:18:47
HIP76315,HIP76315,HIP76315,"['rbze.685.fits', 'rbze.686.fits', 'rbze.687.fits']",208.36122690871795,0,0,No failure,False,[],0,0,4636.101,125.8,4645.059,125.8,4761.293,86.38,77.918,0.73,0.07,0.73,0.07,0.721,0.024,0.023,0.05,0.09,0.026,0.09,-0.011,0.088,0.084,4.56,0.09,4.56,0.09,4.597,0.023,0.031,0.75,0.6,0.75,0.6,0.752,0.029,0.031,9.81,0.23,9.815,0.23,5.332,6.486,3.819,2.57,04Nov2021-22:32:51
HIP76375,HIP76375,HIP76375,"['rcav.690.fits', 'rcav.691.fits', 'rcav.692.fits']",258.6103997661105,0,0,No failure,False,[],0,0,5038.247,125.8,5047.206,125.8,5172.588,95.904,86.315,1.09,0.34,1.083,0.34,0.863,0.015,0.014,0.223,0.09,0.168,0.09,0.178,0.087,0.088,4.424,0.09,4.424,0.09,4.509,0.027,0.028,0.881,0.6,0.881,0.6,0.88,0.041,0.04,9.84,0.23,9.842,0.23,6.946,4.387,3.816,7.94,04Nov2021-22:46:55
HIP76568,HIP76568,HIP76568,['raqy.218.fits'],172.55557868227558,0,0,No failure,False,[],1,0,6521.624,125.8,6530.583,125.8,6629.554,114.133,110.611,2.281,0.34,2.281,0.34,1.688,0.032,0.033,0.013,0.09,-0.005,0.09,0.004,0.104,0.082,3.925,0.09,3.925,0.09,4.122,0.02,0.02,1.545,0.6,1.545,0.6,1.38,0.041,0.035,9.31,0.23,9.311,0.23,1.858,0.299,0.301,6.38,04Nov2021-23:02:26
HIP76602,HIP76602,HIP76602,"['rcav.682.fits', 'rcav.683.fits', 'rcav.684.fits']",363.0940956083216,0,0,No failure,False,[],0,0,6035.89,125.8,6044.848,125.8,6044.498,112.826,109.5,1.481,0.34,1.375,0.34,1.183,0.023,0.022,-0.151,0.09,-0.139,0.09,-0.143,0.076,0.107,4.155,0.09,4.155,0.09,4.301,0.029,0.029,1.112,0.6,1.112,0.6,1.028,0.054,0.051,9.69,0.23,9.693,0.23,5.196,1.975,1.783,1.43,04Nov2021-23:18:40
HIP76603,HIP76603,HIP76603,"['rcav.686.fits', 'rcav.687.fits', 'rcav.688.fits']",237.28395807094188,0,0,No failure,False,[],0,0,6027.828,125.8,6036.786,125.8,6151.083,116.103,102.704,1.296,0.34,1.243,0.34,1.47,0.031,0.032,-0.184,0.09,-0.167,0.09,-0.154,0.102,0.083,4.247,0.09,4.247,0.09,4.163,0.025,0.028,1.052,0.6,1.052,0.6,1.157,0.048,0.067,9.71,0.23,9.708,0.23,4.057,1.494,0.852,2.37,04Nov2021-23:34:02
HIP76779,HIP76779,HIP76779,"['rbfa.183.fits', 'rbfa.185.fits', 'rbfa.184.fits']",100.95427794477835,0,0,No failure,False,[],0,0,4157.064,71.5,4166.023,71.5,4215.969,61.229,47.762,0.662,0.07,0.662,0.07,0.621,0.02,0.02,-0.001,0.09,-0.016,0.09,-0.028,0.084,0.077,4.667,0.09,4.667,0.09,4.65,0.022,0.025,0.667,0.6,0.667,0.6,0.631,0.022,0.02,9.62,0.23,9.623,0.23,8.416,6.988,5.776,3.75,04Nov2021-23:48:10
HIP76832,HIP76832,HIP76832,"['rbfa.186.fits', 'rbfa.188.fits', 'rbfa.187.fits']",20.327229485223064,0,0,No failure,False,[],0,3,3425.957,71.5,3434.916,71.5,3527.717,60.651,71.832,0.37,0.07,0.37,0.07,0.35,0.01,0.01,-0.112,0.09,-0.108,0.09,0.04,0.096,0.101,4.858,0.09,4.858,0.09,4.865,0.01,0.01,0.355,0.6,0.355,0.6,0.329,0.011,0.011,9.73,0.23,9.725,0.23,10.722,6.073,6.594,43.08,05Nov2021-00:03:41
HIP76952,HIP76952,HIP76952,"['rbey.209.fits', 'rbey.210.fits']",193.84662661093049,0,0,No failure,False,[],1,3,6678.866,125.8,6687.824,125.8,6750.525,114.931,114.809,1.753,0.34,1.549,0.34,2.445,0.204,0.189,-0.197,0.09,-0.177,0.09,-0.136,0.096,0.057,4.088,0.09,4.088,0.09,3.848,0.053,0.052,1.355,0.6,1.355,0.6,1.578,0.083,0.085,9.38,0.23,9.384,0.23,1.534,0.25,0.185,4.5,05Nov2021-00:19:29
HIP77052,HIP77052,HIP77052,"['raxc.225.fits', 'raxc.226.fits', 'raxc.227.fits', 'raxc.256.fits', 'raxc.258.fits', 'raxc.257.fits']",392.1195023223947,0,0,No failure,False,[],0,0,5498.454,125.8,5507.413,125.8,5460.204,119.818,114.098,1.191,0.34,1.163,0.34,0.978,0.03,0.029,0.038,0.09,0.016,0.09,-0.002,0.089,0.087,4.281,0.09,4.281,0.09,4.398,0.04,0.038,0.934,0.6,0.934,0.6,0.882,0.049,0.043,10.02,0.23,10.023,0.23,10.867,4.119,3.998,1.89,05Nov2021-00:34:35
HIP77060,HIP77060,HIP77060,['raoy.280.fits'],193.9804828697336,0,0,No failure,False,[],1,0,6611.79,125.8,6620.748,125.8,6640.739,127.496,115.819,2.017,0.34,2.017,0.34,1.984,0.042,0.041,-0.098,0.09,-0.096,0.09,-0.095,0.107,0.097,4.007,0.09,4.007,0.09,3.997,0.022,0.024,1.45,0.6,1.45,0.6,1.434,0.046,0.051,9.35,0.23,9.345,0.23,1.917,0.281,0.23,3.73,05Nov2021-00:50:29
HIP77070,HIP77070,HIP77070,"['raxc.216.fits', 'raxc.214.fits', 'raxc.215.fits']",316.55284566966463,0,0,No failure,False,[],0,3,4941.108,125.8,4950.067,125.8,4996.173,109.306,87.353,4.274,0.34,4.274,0.34,7.269,0.526,0.383,0.259,0.09,0.198,0.09,0.199,0.09,0.064,3.319,0.09,3.319,0.09,3.068,0.046,0.051,1.271,0.6,1.271,0.6,2.341,0.141,0.2,9.72,0.23,9.716,0.23,0.696,0.177,0.099,17.92,05Nov2021-01:04:28
HIP77233,HIP77233,HIP77233,"['rbex.278.fits', 'rbex.279.fits', 'rbex.277.fits']",257.93864716851755,0,0,No failure,False,[],1,0,6664.893,125.8,6673.851,125.8,6725.309,116.856,113.387,1.743,0.34,1.543,0.34,2.354,0.209,0.152,-0.192,0.09,-0.174,0.09,-0.135,0.097,0.062,4.089,0.09,4.089,0.09,3.87,0.047,0.053,1.351,0.6,1.351,0.6,1.545,0.083,0.073,9.39,0.23,9.39,0.23,1.613,0.254,0.203,5.62,05Nov2021-01:20:12
HIP77257,HIP77257,HIP77257,"['rbyh.284.fits', 'rbyh.283.fits', 'rbyh.285.fits']",172.15225223394188,0,0,No failure,False,[],0,0,5908.427,125.8,5917.386,125.8,5924.906,115.807,110.987,1.221,0.34,1.186,0.34,1.279,0.11,0.1,0.072,0.09,0.044,0.09,0.041,0.106,0.072,4.298,0.09,4.298,0.09,4.25,0.064,0.061,1.077,0.6,1.077,0.6,1.092,0.067,0.065,9.63,0.23,9.628,0.23,5.041,2.005,1.556,1.35,05Nov2021-01:36:32
HIP77349,HIP77349,HIP77349,"['rbez.206.fits', 'rbez.208.fits', 'rbez.207.fits']",32.06135113834734,0,0,No failure,False,[],0,3,3529.011,71.5,3537.97,71.5,3716.145,48.245,43.983,0.439,0.07,0.439,0.07,0.473,0.011,0.011,-0.074,0.09,-0.076,0.09,0.086,0.064,0.073,4.795,0.09,4.795,0.09,4.755,0.01,0.01,0.433,0.6,0.433,0.6,0.466,0.011,0.011,9.73,0.23,9.73,0.23,12.789,4.923,6.866,16.59,05Nov2021-01:52:29
HIP7734,HIP7734,HIP7734,"['ratl.204.fits', 'ratl.205.fits']",296.2848509300214,0,0,No failure,False,[],0,0,5551.659,125.8,5560.617,125.8,5591.752,97.517,93.862,1.112,0.34,1.101,0.34,0.981,0.018,0.017,0.074,0.09,0.045,0.09,0.034,0.088,0.088,4.328,0.09,4.328,0.09,4.424,0.029,0.029,0.949,0.6,0.949,0.6,0.938,0.048,0.043,9.97,0.23,9.965,0.23,6.888,3.068,2.95,1.7,05Nov2021-02:08:04
HIP77409,HIP77409,HIP77409,"['rbex.234.fits', 'rbex.235.fits', 'rbex.233.fits']",108.65578545072536,0,0,No failure,False,[],0,0,4365.541,71.5,4374.499,71.5,4533.501,48.645,47.01,0.725,0.07,0.725,0.07,0.707,0.022,0.02,0.115,0.09,0.079,0.09,0.113,0.084,0.083,4.633,0.09,4.633,0.09,4.599,0.025,0.029,0.714,0.6,0.714,0.6,0.729,0.024,0.024,9.63,0.23,9.632,0.23,8.019,6.743,5.425,5.17,05Nov2021-02:22:51
HIP77464,HIP77464,HIP77464,"['rbey.200.fits', 'rbey.202.fits', 'rbey.201.fits']",258.84336140258165,0,0,No failure,False,[],1,3,6649.196,125.8,6658.154,125.8,6919.015,106.928,114.816,1.868,0.34,1.615,0.34,1.94,0.033,0.039,-0.153,0.09,-0.141,0.09,-0.093,0.065,0.104,4.052,0.09,4.052,0.09,4.031,0.021,0.02,1.397,0.6,1.397,0.6,1.478,0.042,0.042,9.37,0.23,9.367,0.23,1.585,0.181,0.183,7.49,05Nov2021-02:39:22
HIP7748,HIP7748,HIP7748,"['ratl.219.fits', 'ratl.220.fits', 'ratl.218.fits']",90.7979713784692,0,0,No failure,False,[],0,0,4280.002,71.5,4288.961,71.5,4370.35,53.236,53.071,0.682,0.07,0.682,0.07,0.643,0.02,0.02,-0.011,0.09,-0.024,0.09,-0.051,0.083,0.081,4.657,0.09,4.657,0.09,4.64,0.02,0.024,0.679,0.6,0.679,0.6,0.661,0.022,0.022,9.57,0.23,9.573,0.23,6.955,7.151,4.94,3.32,05Nov2021-02:53:27
HIP77516,HIP77516,HIP77516,"['raxc.217.fits', 'raxc.219.fits', 'raxc.218.fits']",244.41357991501823,0,0,No failure,True,['Failed to find Gaia name in Simbad; cannot run isochrone analysis.'],0,0,6698.107,125.8,6707.066,125.8,6711.692,123.841,123.735,1.671,0.34,1.499,0.34,1.856,0.175,0.167,-0.238,0.09,-0.211,0.09,-0.203,0.097,0.083,4.115,0.09,4.115,0.09,4.026,0.067,0.065,1.321,0.6,1.321,0.6,1.369,0.07,0.057,9.4,0.23,9.399,0.23,2.018,0.305,0.261,5.22,05Nov2021-03:10:25
HIP77622,HIP77622,HIP77622,['rann.193.fits'],155.2589727932415,0,0,No failure,False,[],1,0,6558.256,125.8,6567.215,125.8,6568.962,123.952,124.725,1.574,0.34,1.437,0.34,1.677,0.161,0.148,-0.186,0.09,-0.168,0.09,-0.163,0.094,0.092,4.169,0.09,4.169,0.09,4.095,0.07,0.068,1.287,0.6,1.287,0.6,1.314,0.056,0.049,9.39,0.23,9.386,0.23,2.237,0.364,0.323,4.98,05Nov2021-03:26:49
HIP77655,HIP77655,HIP77655,"['rcad.767.fits', 'rcad.768.fits', 'rcad.769.fits']",209.7098698015606,0,0,No failure,False,[],0,0,4839.791,125.8,4848.75,125.8,4799.128,70.702,76.155,5.086,0.34,5.086,0.34,5.098,0.485,0.449,0.171,0.09,0.125,0.09,0.103,0.097,0.072,3.127,0.09,3.127,0.09,3.133,0.069,0.069,1.282,0.6,1.282,0.6,1.325,0.2,0.213,9.7,0.23,9.702,0.23,3.654,3.329,1.405,2.94,05Nov2021-03:41:39
