source_id,ra,ra_error,dec,dec_error,parallax,parallax_error,phot_g_mean_mag,bp_rp,radial_velocity,radial_velocity_error,phot_variable_flag,teff_val,a_g_val,radius_val,lum_val,target_id,target_ra,target_dec,target_parallax,target_pm_ra,target_pm_dec,target_radial_velocity,epoch,target_distance
1536232908980349952,182.7370944289661,0.024297578438366083,41.05876213574724,0.023852063150218872,45.3379959110781,0.034158809561799945,9.95908,1.8234348,55.75353144210689,0.337061757193456,"NOT_AVAILABLE",4146.1304,0.224,,,"HIP59378",182.7370445257452,41.0577755891722,45.338,8.74,229.133,55.75,2000.0,4.1252103673452895E-8
2468730472844294016,19.101402323002134,0.03118393552283238,-12.097022361246704,0.028897279158880865,39.102716567156875,0.04193965855107809,7.3506603,0.9438958,8.208423837638676,0.1287202143167493,"NOT_AVAILABLE",5433.5,0.0945,0.8559985,0.57538617,"HIP5938",19.1008130531856,-12.097001484708,39.1027,133.823,-4.849,8.457,2000.0,5.2395204044602516E-9
373349657227961472,19.12122598943282,0.030372650222901296,42.939281907378145,0.029942543785240253,41.33910931188805,0.0359453950900894,6.4468536,0.774302,-13.11949137445618,0.1514082525087303,"NOT_AVAILABLE",5953.0,0.0642,1.0032609,1.1388484,"HIP5944",19.1218865751997,42.9394174103869,41.3391,-112.32,-31.472,-13.025,2000.0,6.814650120123249E-9
1575920330941197184,183.02254230888627,0.021610249670662832,58.92646466320061,0.01951117686028306,37.446969322918285,0.028593043779538547,9.472444,1.6111794,-10.610568037952142,0.35840731068073606,"NOT_AVAILABLE",4228.73,0.2935,0.66060597,0.12572439,"HIP59496",183.0217669636984,58.9263922803666,37.447,92.946,16.811,-9.98,2000.0,4.3370074452292525E-9
1693272581363394304,183.04998476287682,0.15502322777634867,77.61632754211587,0.1267460592683675,29.794222398425326,0.15495603882356956,5.039751,0.42577314,-20.5474694845863,17.43482750206771,"NOT_AVAILABLE",7053.3335,0.6,1.8888946,7.955872,"HIP59504",183.049779385916,77.616243347478,29.7942,10.23,19.555,0.4,2000.0,1.361364103842532E-9
1573086442800134272,183.08863752953306,0.019280347740238218,54.48615304453676,0.01790959613757489,65.60782279464775,0.02685902196852257,9.037914,1.8950005,-17.084714168323888,0.31805902191146673,"NOT_AVAILABLE",4080.79,0.0353,0.5162329,0.066582955,"HIP59514",183.0869151727108,54.4857565546354,65.6078,232.38,92.085,-17.08,2000.0,3.182012635022352E-8
294517800251711616,19.16603779079852,0.039862048371974615,25.33103576936761,0.032906274025908004,41.68671310834495,0.04914043769851547,9.471255,1.7341127,-23.187381274489145,0.12052606323572733,"NOT_AVAILABLE",4155.445,0.3553,0.6275557,0.10579604,"HIP5957",19.1639939441351,25.3314780820278,41.6867,429.063,-102.736,-23.19,2000.0,6.659580597071911E-8
3906361133255335296,183.35767234048672,0.12151145766142943,10.262303756876088,0.07248161821028634,19.50012278702216,0.15845220479900687,5.7891116,0.33849144,,,"NOT_AVAILABLE",7476.0,0.611,1.832136,9.446856,"HIP59608",183.3580786115022,10.2623415833621,19.5001,-92.85,-8.786,2.3,2000.0,2.6085864383716472E-9
3581001280225616128,183.7941326627989,0.7778891930060648,-10.316772717212324,0.8073431491170739,,,5.9671392,0.65020895,7.176452298295533,1.1951487834955825,"NOT_AVAILABLE",6325.75,,,,"HIP59750",183.7939887834758,-10.312398726637772,44.74,31.19,-1011.82,4.36,2000.0,1.8999978617789556E-5
1575287046603149056,183.8573218184246,0.19507039075866678,57.032652093325744,0.19222614163247004,40.23641780561631,0.25526149525310865,3.2205215,0.26193786,,,"NOT_AVAILABLE",6907.0,,3.366844,23.24334,"HIP59774",183.85650263625,57.03261544611111,40.51,104.11,7.3,-15.3,2000.0,5.782071057123828E-6
3894474755427985408,183.99154753792877,0.06204045027761497,5.639878226914731,0.037665628236199455,28.653506589740054,0.07363593625161653,9.558332,1.4481173,31.196661031809356,1.6681431306866048,"NOT_AVAILABLE",4833.54,,0.56423366,0.15655755,"HIP59816",183.99299983645147,5.640151460113338,34.5,-337.84,-70.93,31.0,2000.0,3.3473176618649505E-5
1537992501630401920,185.47632124079556,0.02361653111875783,42.1316644473241,0.022245895126063262,62.69589615329293,0.035399710254914264,8.7475,1.7223921,13.043072374136724,0.3126846579906268,"NOT_AVAILABLE",4110.1,0.197,0.60328007,0.09357121,"HIP60303",185.4753084450491,42.133887453715,62.6959,174.439,-516.306,13.04,2000.0,6.65559283437834E-8
2564324345929277184,19.47225743187346,0.04696855725881306,5.471199554167128,0.03313809996684689,55.20836313903086,0.05270180890419243,10.192683,2.0825243,-60.64929100397667,0.2937260240863436,"NOT_AVAILABLE",3935.6099,0.233,,,"HIP6069",19.4718778163839,5.4739307266051,55.2084,87.767,-634.337,-60.65,2000.0,1.471727861000236E-7
4008897567571892480,186.80760687553203,0.04617659445903091,27.023610997906953,0.0395178925531308,36.467177957678345,0.060149961614490974,8.475292,1.2311916,,,"NOT_AVAILABLE",5018.5,0.1823,0.662435,0.25077078,"HIP60759",186.80715033749095,27.024678606828584,36.75,93.52,-249.31,-5.4,2000.0,7.077003792921263E-6
3517119173615245824,187.13242122647878,0.041356730614031875,-18.298052333081092,0.0360563775947711,41.99797417824098,0.05418974056731662,8.762105,1.4846425,-5.033241758041236,0.24540742455057654,"NOT_AVAILABLE",4345.787,0.4053,0.7510119,0.18124337,"HIP60866",187.1316426341212,-18.2972891045052,41.998,171.692,-177.266,-4.892,2000.0,8.17561299025249E-9
3902745286187581312,187.23718892920513,0.7215900225413834,8.424271020252382,0.6431240165173356,68.62138156456334,0.894952531279433,10.757138,2.7892723,,,"NOT_AVAILABLE",3828.05,1.1168,,,"HIP60910",187.2400157481729,8.4253053087358,68.6214,-649.466,-240.224,-6.2,2000.0,2.905500010546695E-8
3520586071216143488,187.46512058830598,0.7018091625343374,-16.5160322904874,0.5043821248632718,38.485398784470746,0.944877280323419,2.9830394,1.1584816,,,"NOT_AVAILABLE",4732.6665,,,,"HIP60965",187.46606318416664,-16.515431261666667,37.55,-210.49,-138.74,13.9,2000.0,4.487868781034552E-6
3528362362908431616,187.51871730409832,0.03744736420166923,-13.393391412284723,0.0265287285459394,41.05362821737756,0.04638300849148857,6.276607,0.74190664,1.2634665569763683,0.16654264843844221,"NOT_AVAILABLE",5999.0,0.056,1.0749454,1.348289,"HIP60994",187.51989293751484,-13.393183480038667,40.57,-262.49,-53.77,1.9,2000.0,2.7163953315765058E-5
1569335115284976000,187.70903483316886,0.024283074447620765,53.077389208453184,0.025806112793444008,44.71730170360426,0.038102059444845036,6.058418,0.73079205,-21.823294831134742,0.1450162093504642,"NOT_AVAILABLE",6049.0,0.087,1.0722663,1.3868656,"HIP61053",187.708899125229,53.0766073103064,44.7173,18.935,181.602,-21.909,2000.0,1.1658289676256162E-8
3902785109124370432,187.81308266062211,0.43389623094512464,8.808353196243804,0.19403262209921157,73.76396321010665,0.41462737171594916,8.950762,1.930192,18.542835159199253,0.2363441681567848,"NOT_AVAILABLE",3996.7024,0.215,0.5110873,0.060047112,"HIP61094",187.8158383539613,8.8106082938987,73.764,-632.466,-523.756,19.147,2000.0,1.5686254096791711E-7
3949377704625720192,187.82613571234012,0.03845427092145651,20.217083137942602,0.028703071079021224,37.94235191384214,0.050156015386984165,7.6726565,1.0282674,-8.964522751969653,0.1503402480006038,"NOT_AVAILABLE",5199.0,0.066,0.8442372,0.46914053,"HIP61099",187.8262354847305,20.2178127505631,37.9424,-21.745,-169.459,-8.991,2000.0,6.520197418283588E-9
3526420114272476800,188.01570655740517,0.3708980845374053,-16.19625623315933,0.29082752961556657,55.67524971445426,0.5146433577486302,4.1916213,0.529644,0.6913620497711825,0.7221597565200499,"NOT_AVAILABLE",6722.0,0.621,1.6411434,4.9542947,"HIP61174",188.0176105425,-16.19600457583333,54.7,-425.17,-57.23,0.69,2000.0,5.690025592530682E-6
1534011998570864256,188.4315581211585,0.7056913256285628,41.3587361936652,0.6362362738100102,116.1298269214075,0.6775711076345735,4.014689,0.7667165,6.410267439039371,0.18644103507653248,"NOT_AVAILABLE",6042.5,0.094,1.0606252,1.3510928,"HIP61317",188.43560341458334,41.35747912694445,118.49,-704.75,292.74,6.268,2000.0,3.842603422738082E-6
1568219729458240128,191.05791605985232,0.36680313573663786,51.758478463998046,0.3754123553931467,66.6717221228276,0.4955923919208535,6.7342796,1.127955,9.181385317638219,0.3381196049618546,"NOT_AVAILABLE",5025.0,0.133,0.8051675,0.37240154,"HIP62145",191.0606031531019,51.7592701078197,66.6717,-386.293,-183.871,9.52,2000.0,7.671358818019373E-8
1521686782461765888,191.24551991300288,0.055205845042238716,39.279514660898826,0.045994599265007534,56.930896653269144,0.07301986013056525,5.785299,0.7575555,80.4456843786121,0.19134982731431757,"NOT_AVAILABLE",5967.75,0.051,0.98277783,1.103692,"HIP62207",191.2475211138082,39.2789161990675,56.9309,-359.785,138.994,80.459,2000.0,1.2633700067736288E-7
1579858609793019264,192.16541418900994,0.2675406026376906,60.31988650898957,0.23728822990525747,38.19048901478571,0.2904062991010206,5.686132,0.6650071,-6.057017430512079,0.8520656811332852,"NOT_AVAILABLE",6290.5,0.2707,1.3740422,2.6633947,"HIP62512",192.16436250142755,60.31973274343361,38.1905,120.949,35.712,-6.21,2000.0,9.956396323931274E-9
3957887649746830976,192.19444494571894,0.040251895955061484,24.83977309464773,0.027025986526873932,58.48089453675102,0.050118726896759246,6.0983057,0.8718939,-9.122764043872444,0.1478796113051641,"NOT_AVAILABLE",5649.0,0.0165,0.9330403,0.7986966,"HIP62523",192.1960343572391,24.840227848043,58.4809,-335.003,-105.623,-8.965,2000.0,2.990469532232538E-8
413391568618906880,20.167435710838767,0.018862727650391035,57.32981149035001,0.024516068394699,45.97022669056937,0.0372647139210601,9.785775,1.6969233,13.766964733708635,0.20288660860716928,"NOT_AVAILABLE",4143.0,0.017,,,"HIP6290",20.169775578864,57.3279181961754,45.9702,-293.37,439.723,13.77,2000.0,9.299085656014242E-8
1576683529448755328,193.50815172768654,1.1881629269557206,55.95978703996956,1.0464119119413204,41.215497938478684,1.838997670112501,5.924845,,,,"NOT_AVAILABLE",,,,,"HIP62956",193.5072899675,55.95982295694445,39.51,111.91,-8.24,-12.7,2000.0,7.040938004510981E-7
1576589693004879616,193.50796106870266,3.8843201036848414,55.95962399831494,4.529688058241361,,,9.3744135,,,,"NOT_AVAILABLE",,,,,"HIP62956",193.5072899675,55.95982295694445,39.51,111.91,-8.24,-12.7,2000.0,1.949299830301863E-4
1677302170674242560,193.86891452554727,0.07967423728424605,65.43834449566549,0.07134111337415792,34.02763423816293,0.09219092020584659,5.128577,0.42597723,,,"NOT_AVAILABLE",7456.25,0.33,1.4300907,5.6951303,"HIP63076",193.8689583944527,65.4384744115396,34.0276,-4.235,-30.174,9.0,2000.0,1.3244729651806088E-9
1517698613271363840,194.00051609258438,0.07355582453959966,38.315117315222295,0.04279956658037193,30.386111413781958,0.09351265720864063,5.516615,0.47077036,-0.7643354157512925,0.15317139583610934,"NOT_AVAILABLE",7063.0,0.351,1.4830194,4.9311156,"HIP63121",194.0017986119792,38.3148523069111,30.3861,-233.718,61.549,-0.76,2000.0,1.3534114974429198E-8
3524996177995941632,194.43157893000563,0.33943106260409844,-14.46342265924823,0.2580389806876508,39.003816539512215,0.3924630979363725,8.765726,1.3543558,-9.824205583118163,1.0755788772605728,"NOT_AVAILABLE",4661.217,0.1638,0.6588438,0.18461071,"HIP63257",194.4331608891678,-14.4634220150171,39.0038,-350.43,24.6,-7.77,2000.0,1.090245678485202E-4
3685363487960149376,195.06733356268543,0.05467246734584129,-2.7047540281882063,0.034739149166281416,36.69319083667926,0.06308121811599453,9.293397,1.510787,-16.219720273831424,0.4537344804374352,"NOT_AVAILABLE",4429.96,0.1767,0.63545483,0.14010812,"HIP63467",195.0708107346441,-2.7047851558746,36.6932,-804.1,8.43,-16.102,2000.0,1.2308642473787392E-5
1576850723937017216,195.18307989252042,0.19604220794830998,56.36635369387148,0.184758991626262,39.18232601502871,0.2601085152440665,4.830635,0.5146713,,,"NOT_AVAILABLE",6962.5425,0.7735,1.621648,5.5677447,"HIP63503",195.18208122536515,56.366336161735994,39.3,107.94,2.05,-9.8,2000.0,8.88258774517598E-5
3736865265439463424,195.54295326680923,0.3510665336824415,10.95923372478989,0.33953280510360195,30.562389884738035,0.43786684196122844,2.4549925,1.446856,,,"NOT_AVAILABLE",4732.6665,,,,"HIP63608",195.54415770666668,10.959150400833332,29.76,-273.8,19.96,-14.29,2000.0,4.452531314093105E-6
3677911582262521728,195.95606995139616,0.7377909178812397,-5.162787314915154,0.6928547387783356,48.882879916232326,0.8871673930164494,7.411202,1.0808749,-7.546779583460985,3.750901207461671,"NOT_AVAILABLE",5124.15,0.016,0.76580584,0.3642666,"HIP63742",195.95689452958334,-5.161810310833333,46.1,-191.13,-218.73,-9.21,2000.0,3.528476970589385E-5
1728599752525089408,196.02243957403388,0.04359362095878343,87.116209289996,0.03580625117731348,39.510403768513456,0.04288079292122964,8.4475155,1.322495,-48.879453863816124,0.2956910839427282,"NOT_AVAILABLE",4805.3047,0.2813,0.6931906,0.23082548,"HIP63762",196.0303240791419,87.1154294469575,39.5104,-92.155,181.119,-48.07,2000.0,1.2134635569633133E-7
560130775546153344,20.495656221364765,0.022094180191270754,76.71014752539874,0.020372649950352,58.821590272096124,0.02489412904360426,6.9251595,1.0313911,-22.695622051034494,0.1512051638971291,"NOT_AVAILABLE",5243.5,0.0143,0.7527024,0.38585705,"HIP6379",20.49630508765708,76.71028814467778,58.8216,-34.643,-32.66,-22.624,2000.0,4.039474502621188E-9
1555608537246019968,196.4229513685264,0.01707282527478139,49.472535781265336,0.016639330141693214,46.29901398284751,0.023158905187436553,8.816833,1.4536953,-6.599830366510883,0.17015227093691845,"NOT_AVAILABLE",4610.3423,0.143,0.55899394,0.12718667,"HIP63894",196.4225330182294,49.4719347892161,46.299,63.14,139.586,-6.633,2000.0,7.266497106980908E-9
3943232534138172672,196.56389573305393,0.03536667470635215,20.72965678223564,0.022947149770254485,50.90347875548716,0.043514428776429144,8.969439,1.7229061,-2.955733012009702,0.3122335034962553,"NOT_AVAILABLE",4122.9033,0.8742,0.664124,0.11481687,"HIP63942",196.56415908723196,20.729243026634187,53.18,-49.17,101.14,-2.84,2000.0,4.084679175727736E-5
1460229369573307264,197.96440806327234,0.5091058340336632,27.8819827644651,0.2256866670745209,108.89509781046185,0.34870080188052904,4.023946,0.75565386,5.600952137678657,0.18892623138876777,"NOT_AVAILABLE",6097.5,0.121,1.1050844,1.5208728,"HIP64394",197.96830744000002,27.8781815425,109.54,-801.44,882.04,5.297,2000.0,5.337327579480011E-6
3507245834075862528,198.54484815467896,0.1348037067619902,-19.93025868089536,0.10370349546656471,26.728864691750214,0.1418277138267775,5.0391326,1.0542145,-48.12571954760614,0.1510306315463536,"NOT_AVAILABLE",5074.0,,4.2786,10.932009,"HIP64577",198.5453992953698,-19.9309472683633,26.7289,-119.59,159.61,-48.12,2000.0,3.4965634801095296E-6
3507322593731193728,198.99627238838872,0.1182155690181025,-19.943595286040786,0.12403539395842131,26.915352188695323,0.15571259496911927,4.8615294,1.1669464,35.13660760400356,0.15852969979737824,"NOT_AVAILABLE",4740.3335,,5.5039253,13.78083,"HIP64725",198.9948785565846,-19.9430999192381,26.9154,303.48,-114.86,35.11,2000.0,3.708903213455645E-6
3732539683617410816,199.19234797064675,0.2546456932431252,9.42497810926571,0.2234711394343039,57.018633664179866,0.2524350203038595,5.000984,0.73290825,-27.308124748713837,0.1519398459977642,"NOT_AVAILABLE",6100.0,0.281,1.3446438,2.2554262,"HIP64792",199.19381732999628,9.424157557205,57.0186,-336.665,190.579,-27.0,2000.0,4.30994026117159E-8
3936909723803146368,199.21557929792232,0.02773942441131038,17.01603844097498,0.023772747497845248,91.03248569233891,0.03646832824776433,6.281153,1.1104445,7.665587813397768,0.15727250521233352,"NOT_AVAILABLE",4976.0,0.1685,0.74483997,0.30643767,"HIP64797",199.2127154431646,17.01717786246,91.0325,636.031,-264.644,7.781,2000.0,5.366191637966159E-8
3507879565090229888,199.59645497699364,0.17895115230811107,-18.315774489201022,0.18336557925798283,117.5730704618449,0.23790162596729097,4.477233,0.8709364,-8.160226675866912,0.19209681306583276,"NOT_AVAILABLE",5915.3335,0.1137,0.8856566,0.86525154,"HIP64924",199.60130948166668,-18.311195735555557,116.89,-1070.36,-1063.69,-7.824,2000.0,1.0278187338951711E-6
1473166433840438016,199.89201515075854,0.1915871696164037,35.10682316687975,0.20312159104511582,74.61018181624415,0.29463154007861275,8.689775,2.047791,-9.133989756730319,0.5467908130847751,"NOT_AVAILABLE",4066.11,1.302,0.5392157,0.07160383,"HIP65011",199.889979354606,35.1101561294496,74.6102,386.802,-774.12,-9.13,2000.0,1.1153901506890816E-7
1552921051659352960,199.94122708966103,0.7157196416684236,47.77792679548974,0.6434523195397261,109.98374140446687,0.8291910823033081,7.9489303,2.1041083,,,"NOT_AVAILABLE",4051.515,,0.52064663,0.06580374,"HIP65026",199.93977613640124,47.778029316543055,109.9837,226.463,-23.813,3.09,2000.0,1.6641176230715972E-8
1472903753640492160,200.24438539129062,0.026699902092336778,34.277664355641264,0.024556743159136394,60.07649837836398,0.04235157442936987,9.765389,2.0982513,-36.1299180632028,0.1476925896136928,"NOT_AVAILABLE",3921.28,0.057,,,"HIP65143",200.2418649936157,34.278944076625,60.0765,483.705,-297.232,-35.421,2000.0,1.0452785786012968E-7
1565976794456209792,200.84794225605825,0.24231055134665308,57.9060051130768,0.2422167747382038,41.466737049400265,0.2620865226506466,9.131604,1.6571798,-14.47706701074983,0.6944379046925642,"NOT_AVAILABLE",4112.63,0.729,0.76273006,0.14993912,"HIP65327",200.84696824946639,57.9060615912643,41.4667,120.193,-13.118,-14.48,2000.0,7.1722233829056845E-9
3712538811193759744,200.9202126397589,0.04196938953335538,2.7261411051633884,0.02881951250714307,60.33729802493436,0.04633436180294971,7.098739,1.0573425,27.441422339455052,0.15245282024307877,"NOT_AVAILABLE",5083.393,0.1235,0.7307579,0.32125992,"HIP65355",200.9201881012714,2.7252744774398,60.3373,5.693,201.281,27.496,2000.0,2.3987582368230648E-8
2478112158887135488,21.00551588899199,0.346278471593862,-8.184128328732655,0.25208898650922573,28.644140529219445,0.41296646226968126,3.1900196,1.274168,,,"NOT_AVAILABLE",4673.5,,11.609958,57.932858,"HIP6537",21.005855345833332,-8.18325590361111,28.66,-77.94,-206.53,17.2,2000.0,1.6799612922582998E-5
1563590579345330944,200.98234306359646,0.958523131962343,54.92526137414232,0.956604129986752,,,6.2888045,-0.73041725,,,"NOT_AVAILABLE",8868.667,,,,"HIP65378",200.98141866666666,54.92535197222222,38.01,119.01,-25.97,-6.31,2000.0,2.8346624784087984E-5
1565090003969283968,201.30727844352498,0.19120496974332915,54.98784936016203,0.17029528149092377,40.46828223553995,0.22191129741310187,3.8855107,0.24707723,,,"NOT_AVAILABLE",7648.25,0.5158,2.0366683,12.787441,"HIP65477",201.30640763875,54.98795966138889,39.91,120.21,-16.04,-8.9,2000.0,4.497375969626372E-5
1565867461768654208,201.43799883776998,0.018712673308750063,56.970541982527436,0.015666799234407076,46.17157365955222,0.02116171654188684,7.0614457,0.97701025,-12.491432822086706,0.13088303870379614,"NOT_AVAILABLE",5303.0,0.1345,0.8766791,0.5475989,"HIP65515",201.4397178454646,56.9704937481693,46.1716,-217.623,11.2,-12.193,2000.0,2.8697363899593246E-8
1665517334465010432,201.49565403601608,0.024655206042148995,63.26222674617455,0.019980375959525,47.82746305059456,0.024786462311252155,6.3104496,0.8960004,-30.988808966270284,0.16146612277847697,"NOT_AVAILABLE",5578.0,0.2347,1.0643444,0.9880367,"HIP65530",201.4994114996798,63.2612760426947,47.8275,-392.475,220.875,-30.953,2000.0,6.995828976173443E-7
3637980103080373888,202.0884854685176,0.0974521659980615,-2.362432629049758,0.24789403554574888,76.20729774793344,0.34846087219475785,10.178922,2.5355597,,,"NOT_AVAILABLE",3754.125,0.4665,,,"HIP65714",202.08783125,-2.360282944444444,72.0,152.8,-486.54,-16.714,2000.0,5.4983442705911737E-5
3738099879558957952,202.50404244970437,0.049780833460692446,10.37253870881967,0.03313014998507266,131.24280752751795,0.05427707992903676,8.206207,2.0888352,14.050163789861148,0.2096066739698941,"NOT_AVAILABLE",4032.615,0.2203,,,"HIP65859",202.49910703531606,10.3771624506149,131.2428,1127.507,-1073.879,14.56,2000.0,4.131187052063372E-7
3745619095984248448,203.18714760128913,0.09830106445822986,16.80997441093335,0.065556121809008,60.30116598335378,0.11296596353272367,10.84463,2.4469547,,,"NOT_AVAILABLE",3707.4302,0.1037,,,"HIP66077",203.185869625,16.81083880555556,78.37,282.58,-224.45,0.0,2000.0,1.0221132225340166E-4
3630092241022731136,203.67877932730383,0.05348777241370983,-8.342433119472025,0.03932265805291329,48.732200754894336,0.05868500385866011,8.710286,1.495955,-23.159190552467436,0.15952745621954534,"NOT_AVAILABLE",4433.145,0.1767,0.62453,0.13572162,"HIP66252",203.6800263952131,-8.3420375816675,48.7322,-286.577,-91.866,-22.443,2000.0,2.2428036004925456E-8
3633926753464638592,205.0280513226899,0.06672875203984084,-4.184033525528816,0.06778920637191693,66.32693453784827,0.097977812496629,8.939242,1.8085222,28.018671114412957,0.16538242720990434,"NOT_AVAILABLE",4003.41,0.0355,0.5693183,0.07501105,"HIP66675",205.029715441366,-4.1861067629986,66.3269,-385.463,481.512,28.154,2000.0,1.5672262820027021E-7
1558718059209082752,205.09595010248736,0.02463927179035397,50.519667768428754,0.0259408758754446,39.23529846395823,0.03536255880135165,6.179431,0.69698095,-12.437934301441572,0.1630795519054401,"NOT_AVAILABLE",6184.75,0.0605,1.1035491,1.6053387,"HIP66704",205.0968014941931,50.5194156019607,39.2353,-125.728,58.567,-12.44,2000.0,8.050819900795122E-9
1562668432687758976,205.30571767926727,0.02042080791255158,56.72747617072188,0.019090003967336493,41.84865918311699,0.023262889626524827,7.532622,1.0169005,-8.162372176691848,0.12561775104660858,"NOT_AVAILABLE",5243.0,,0.7999917,0.43569756,"HIP66781",205.3058542048044,56.7271728243162,41.8487,-17.396,70.455,-7.913,2000.0,3.211529006314894E-9
3661492609484469504,205.60723201704795,0.03822763332966951,-1.6869368941512373,0.032125107583882144,40.667351280274616,0.043273071917156944,8.770946,1.450799,-42.83198478871888,0.25290178534525526,"NOT_AVAILABLE",4531.54,0.472,0.6826529,0.17704265,"HIP66886",205.6084773935688,-1.6862712296878,40.6674,-289.123,-154.606,-42.779,2000.0,3.7430623820999855E-8
2786203082290674048,21.563475825461158,0.12823402354940072,19.172396007064442,0.10204203079379498,39.07239925102025,0.1493890687018345,5.2130895,0.546999,-2.1483580796157504,0.7115914145778685,"NOT_AVAILABLE",6621.3335,0.2943,1.5054766,3.9248638,"HIP6706",21.5635945986876,19.1723484982154,39.0724,-26.056,11.034,-2.15,2000.0,1.3513948439319481E-9
1244644727396803584,206.27320907698538,0.0260664272888997,17.77754258094142,0.022781731729671406,77.44707209554362,0.03530587554741528,9.105953,1.8339701,20.741276692952145,0.35949615997278356,"NOT_AVAILABLE",4065.13,0.0635,,,"HIP67090",206.2711704713181,17.7854356666902,77.4471,450.842,-1833.189,18.9,2000.0,4.037847016013615E-7
1244571953471006720,206.8134593324645,0.2586509348160144,17.45716469916912,0.24489581188304024,63.86375045697176,0.3414381657875332,4.294787,0.63997436,-16.94305556208496,0.3475216327737869,"NOT_AVAILABLE",6420.0,0.398,1.4959807,3.425207,"HIP67275",206.81559750230946,17.456904217850756,64.03,-479.53,53.49,-16.03,2000.0,3.918556986883104E-5
1510374147841192960,206.88435898895997,1.5314773749280033,49.313207987161064,1.8814515719624636,,,8.243498,,,,"NOT_AVAILABLE",,,,,"HIP67301",206.88515734206297,49.31326672942533,31.38,-121.17,-14.91,-13.4,2000.0,5.596395303878858E-6
1451450048399313664,207.26466016765474,0.060812151890312215,26.97945066381906,0.051260760972443586,73.92394721464346,0.06526161221894863,7.1909184,1.309555,,,"NOT_AVAILABLE",4707.5,,0.6986186,0.21594158,"HIP67422",207.26667210396133,26.979911516371864,74.58,-418.67,-89.51,-20.46,2000.0,7.605651047245572E-5
2457106882592567936,21.714914718013027,0.06358973863007297,-13.056469691643365,0.056073109953249475,28.12410406490415,0.08814118365574523,5.4137673,0.44219446,,,"NOT_AVAILABLE",7039.0,0.556,1.6910661,6.324989,"HIP6748",21.7148543146338,-13.0565103808925,28.1241,13.666,9.45,11.374,2000.0,3.0914994221274976E-9
1510834911934401152,208.00285339081975,0.025717467996679233,49.950310525783905,0.02776897416606028,70.18088427453985,0.035303720674244816,8.251187,1.6750607,-45.49775134146914,0.13569010695076753,"NOT_AVAILABLE",4191.0,0.438,0.6362952,0.11253371,"HIP67691",208.00002291167777,49.9509097673892,70.1809,423.001,-139.187,-45.125,2000.0,1.2176953872035068E-7
3728535399707693696,208.36407799394772,0.13744178057944462,12.939781815702657,0.1121660823257111,45.61537604469959,0.1697662106872595,9.092949,1.8409348,-12.586598437646732,2.1634265502034244,"NOT_AVAILABLE",3914.0,1.3415,0.8300565,0.14567778,"HIP67808",208.3648367762076,12.9423835038652,45.6154,-171.758,-604.269,-18.71,2000.0,6.266998724560517E-8
1230894097540611968,208.95701552369087,0.041542394701734216,14.056539630951393,0.031610308657430405,40.86226204721271,0.04932936192136757,6.0188065,0.69191885,-10.653289633164977,0.1988143843395764,"NOT_AVAILABLE",6166.0,0.013,1.1481667,1.7167957,"HIP68030",208.9583066371702,14.0565030510159,40.8623,-290.873,8.72,-10.473,2000.0,9.642339814702955E-7
397372371388455424,21.916279418421773,0.1665314142278517,45.40621097614535,0.1567842826245688,34.944058509377506,0.18728492120547963,4.672406,0.56007385,,,"NOT_AVAILABLE",6602.0,,2.1719203,8.073921,"HIP6813",21.9140880688493,45.4066869983671,34.9441,357.325,-110.565,12.4,2000.0,4.4751952905231675E-8
1661568850770761600,209.38329054469125,0.023642151833191863,61.49379229592444,0.021070659019602644,99.22845653450452,0.02317663945159349,6.1541963,1.2337971,-26.75308296538205,0.180134388279908,"NOT_AVAILABLE",4840.29,0.311,0.7784377,0.29965946,"HIP68184",209.3835798891534,61.4928609327902,99.2285,-32.074,216.317,-26.376,2000.0,4.163294362931539E-8
1250801855073489280,209.83009463667008,0.03101639240885706,22.869806845626787,0.030663810043057776,42.015278165465055,0.044215374243128006,8.620107,1.414567,-58.0435574051382,0.3717880210748935,"NOT_AVAILABLE",4468.9,0.169,0.73746026,0.19542246,"HIP68337",209.83084635429898,22.8697511848662,42.0153,-160.804,12.917,-57.105,2000.0,2.526089619019747E-7
3657653114880309248,210.25972638913305,0.06010055257216788,-2.65229005613245,0.06884828184017727,96.03979416434402,0.08719654033858207,8.858808,2.119285,-26.317615597993033,0.28046377409490236,"NOT_AVAILABLE",3990.82,0.2498,,,"HIP68469",210.2632841162,-2.6548652558516666,96.0398,-825.424,598.112,-25.903,2000.0,1.7361304698406513E-7
1231250992143084800,210.73668275090708,0.07934772831963964,14.975358155901905,0.07822160378233363,37.605721779776026,0.101609966299761,6.9167385,0.9351258,16.603595391651567,8.22599654158892,"NOT_AVAILABLE",5435.6665,0.2387,1.0859524,0.927529,"HIP68634",210.73693757011236,14.9753487030486,37.6057,-57.174,2.195,-8.86,2000.0,3.2466005715507976E-9
288781167053300480,22.272536048162717,0.10300107535451129,21.72237619380636,0.09003770639587426,42.7464277566006,0.11561636765216358,7.4201055,1.1907449,,,"NOT_AVAILABLE",4890.0,0.573,0.9820209,0.4967886,"HIP6917",22.2704039388137,21.7231673760823,42.7464,458.912,-183.999,21.35,2000.0,4.971225764814852E-6
